1980 07 12 12	51494.40	0.00	515.23	0.00	31.84	31.84	2319.45
1980 07 13 12	51494.40	0.01	530.61	0.00	31.54	31.54	2143.48
1980 07 14 12	51494.40	0.00	533.23	0.00	31.64	31.64	2117.75
1980 07 15 12	51494.40	0.00	524.10	0.00	31.57	31.57	2146.14
1980 07 16 12	51490.88	0.00	518.08	0.00	32.36	32.36	2266.87
1980 07 17 12	51148.80	0.44	453.41	0.00	31.58	31.58	2201.67
1980 07 18 12	51148.80	0.15	534.78	0.00	30.66	30.66	2027.83
1980 07 19 12	51148.80	0.14	517.26	0.00	31.08	31.08	2072.70
1980 07 20 12	51148.80	0.05	522.99	0.00	30.81	30.81	2090.54
1980 07 21 12	50803.20	6.66	381.22	0.00	29.35	29.35	2109.69
1980 07 22 12	50803.20	2.84	480.93	0.00	26.86	26.86	1791.21
1980 07 23 12	50803.20	0.21	544.38	0.00	23.73	23.73	1428.92
1980 07 24 12	50803.20	0.00	553.58	0.00	22.91	22.91	1333.10
1980 07 25 12	50457.60	0.00	560.74	0.00	24.17	24.17	1465.40
1980 07 26 12	50457.60	12.44	376.49	0.00	26.53	26.53	1830.73
1980 07 27 12	50457.60	4.36	449.69	0.00	25.04	25.04	1711.63
1980 07 28 12	50173.88	0.07	541.44	0.00	23.81	23.81	1531.43
1980 07 29 12	50112.00	0.00	538.47	0.00	26.78	26.78	1741.64
1980 07 30 12	50112.00	0.00	534.25	0.00	29.42	29.42	1988.80
1980 07 31 12	50108.48	1.23	429.52	0.00	31.46	31.46	2333.15
1980 08 01 12	49766.40	0.41	496.92	0.00	31.80	31.80	2343.98
1980 08 02 12	49766.40	0.00	493.37	0.00	30.70	30.70	2235.00
1980 08 03 12	49766.40	0.00	494.07	0.00	29.68	29.68	2143.48
1980 08 04 12	49420.80	9.93	380.25	0.00	28.53	28.53	2109.55
1980 08 05 12	49420.80	9.80	385.29	0.00	28.00	28.00	2162.12
1980 08 06 12	49420.80	2.16	450.08	0.00	28.55	28.55	2271.27
1980 08 07 12	49075.20	0.00	476.93	0.00	29.24	29.24	2283.19
1980 08 08 12	49075.20	0.00	492.40	0.00	29.45	29.45	2251.78
1980 08 09 12	49075.20	0.00	474.70	0.00	30.54	30.54	2383.28
1980 08 10 12	48729.60	0.00	479.05	0.00	30.39	30.39	2360.78
1980 08 11 12	48729.60	3.68	357.49	0.00	30.22	30.22	2304.73
1980 08 12 12	48613.98	1.46	475.11	0.00	27.09	27.09	1869.73
1980 08 13 12	48384.00	2.34	378.71	0.00	27.24	27.24	2048.32
1980 08 14 12	48384.00	10.63	330.83	0.00	26.98	26.98	2137.99
1980 08 15 12	48038.40	10.81	341.06	0.00	27.66	27.66	2233.53
1980 08 16 12	48038.40	3.82	360.94	0.00	28.15	28.15	2323.45
1980 08 17 12	48038.40	0.91	411.87	0.00	28.96	28.96	2368.62
1980 08 18 12	47692.80	2.91	355.02	0.00	28.13	28.13	2225.31
1980 08 19 12	47692.80	1.04	455.02	0.00	27.77	27.77	2094.21
1980 08 20 12	47577.18	0.27	445.95	0.00	28.66	28.66	2136.28
1980 08 21 12	47347.20	0.27	471.21	0.00	28.12	28.12	1864.77
1980 08 22 12	47347.20	0.07	534.59	0.00	23.20	23.20	1327.40
1980 08 23 12	47001.60	0.01	531.64	0.00	22.78	22.78	1276.73
1980 08 24 12	47001.60	0.00	536.14	0.00	23.13	23.13	1281.66
1980 08 25 12	47001.60	0.00	535.75	0.00	23.82	23.82	1350.48
1980 08 26 12	46656.00	0.00	514.63	0.00	26.65	26.65	1637.31
1980 08 27 12	46656.00	0.05	492.40	0.00	27.75	27.75	1801.74
1980 08 28 12	46310.40	0.02	483.46	0.00	27.56	27.56	1831.65
1980 08 29 12	46310.40	0.00	482.61	0.00	26.43	26.43	1753.30
1980 08 30 12	46310.40	0.00	471.78	0.00	26.28	26.28	1828.56
1980 08 31 12	45964.80	0.02	418.53	0.00	28.11	28.11	2161.29
1980 09 01 12	45964.80	3.13	327.29	0.00	29.15	29.15	2341.53
1980 09 02 12	45619.20	1.34	385.47	0.00	26.99	26.99	2053.51
1980 09 03 12	45619.20	8.82	338.77	0.00	26.15	26.15	1973.03
1980 09 04 12	45335.48	6.07	351.12	0.00	26.00	26.00	1912.11
1980 09 05 12	45273.60	3.90	370.13	0.00	24.91	24.91	1836.48
1980 09 06 12	45273.60	0.95	457.16	0.00	26.07	26.07	1878.87
1980 09 07 12	44928.00	0.01	476.80	0.00	26.54	26.54	1846.17
1980 09 08 12	44928.00	0.00	457.24	0.00	27.59	27.59	1982.33
1980 09 09 12	44582.40	2.60	366.15	0.00	27.24	27.24	1948.29
1980 09 10 12	44582.40	0.88	472.29	0.00	24.83	24.83	1572.42
1980 09 11 12	44582.40	0.00	490.86	0.00	21.49	21.49	1363.22
1980 09 12 12	44236.80	0.10	462.97	0.00	24.69	24.69	1721.65
1980 09 13 12	44236.80	0.10	439.84	0.00	27.27	27.27	1945.03
1980 09 14 12	43891.20	0.02	464.11	0.00	26.27	26.27	1751.62
1980 09 15 12	43891.20	0.80	414.43	0.00	23.63	23.63	1570.92
1980 09 16 12	43545.60	21.86	332.27	0.00	25.85	25.85	1814.86
1980 09 17 12	43545.60	7.27	440.64	0.00	21.91	21.91	1333.20
1980 09 18 12	43545.60	0.02	455.64	0.00	18.23	18.23	1130.91
1980 09 19 12	43200.00	0.00	469.53	0.00	18.97	18.97	1274.71
1980 09 20 12	43200.00	0.00	432.15	0.00	22.96	22.96	1644.31
1980 09 21 12	42854.40	0.00	409.85	0.00	24.60	24.60	1894.73
1980 09 22 12	42854.40	11.11	278.61	0.00	26.33	26.33	2118.00
1980 09 23 12	42854.40	3.78	403.43	0.00	21.44	21.44	1502.25
1980 09 24 12	42508.80	0.11	295.16	0.00	18.24	18.24	1412.26
1980 09 25 12	42508.80	0.08	303.36	0.00	19.69	19.69	1546.08
1980 09 26 12	42163.20	0.03	458.53	0.00	15.24	15.24	1012.43
1980 09 27 12	42163.20	0.00	408.17	0.00	13.77	13.77	940.76
1980 09 28 12	41817.60	0.13	323.72	0.00	14.26	14.26	1108.18
1980 09 29 12	41817.60	0.04	366.45	0.00	16.61	16.61	1254.15
1980 09 30 12	41817.60	0.00	410.07	0.00	18.30	18.30	1276.19
1980 10 01 12	41472.00	0.00	436.06	0.00	19.50	19.50	1245.39
1980 10 02 12	41472.00	0.00	438.80	0.00	18.61	18.61	1089.37
1980 10 03 12	41126.40	0.00	448.77	0.00	13.85	13.85	807.72
1980 10 04 12	41126.40	0.00	416.06	0.00	10.66	10.66	702.36
1980 10 05 12	41064.52	0.00	449.25	0.00	8.80	8.80	617.87
1980 10 06 12	40780.80	0.00	449.75	0.00	10.75	10.75	708.31
1980 10 07 12	40780.80	0.00	429.83	0.00	16.03	16.03	1017.41
1980 10 08 12	40435.20	0.00	419.24	0.00	20.47	20.47	1310.71
1980 10 09 12	40435.20	0.00	408.48	0.00	22.71	22.71	1470.98
1980 10 10 12	40089.60	0.00	397.41	0.00	22.97	22.97	1445.19
1980 10 11 12	40089.60	0.00	428.72	0.00	17.15	17.15	939.02
1980 10 12 12	40089.60	0.00	420.23	0.00	11.69	11.69	675.47
1980 10 13 12	39744.00	0.00	427.12	0.00	10.80	10.80	699.18
1980 10 14 12	39744.00	3.14	336.34	0.00	14.61	14.61	957.78
1980 10 15 12	39398.40	3.91	304.68	0.00	17.46	17.46	1208.63
1980 10 16 12	39398.40	16.03	257.53	0.00	18.30	18.30	1380.36
1980 10 17 12	39398.40	13.55	210.02	0.00	18.96	18.96	1481.71
1980 10 18 12	39052.80	2.84	391.63	0.00	13.69	13.69	948.53
1980 10 19 12	39052.80	0.00	390.35	0.00	10.68	10.68	742.91
1980 10 20 12	38822.82	0.00	397.42	0.00	11.49	11.49	779.04
1980 10 21 12	38707.20	0.00	395.11	0.00	14.43	14.43	899.59
1980 10 22 12	38707.20	0.01	372.43	0.00	16.22	16.22	1008.85
1980 10 23 12	38361.60	1.35	290.08	0.00	15.40	15.40	982.87
1980 10 24 12	38361.60	0.72	317.80	0.00	13.18	13.18	833.74
1980 10 25 12	38361.60	0.09	373.71	0.00	6.74	6.74	539.36
1980 10 26 12	38016.00	6.43	293.38	0.00	5.15	5.15	499.98
1980 10 27 12	38016.00	22.67	213.48	0.00	8.28	8.28	720.14
1980 10 28 12	37786.02	6.99	273.80	0.00	7.72	7.72	704.50
1980 10 29 12	37670.40	0.05	338.06	0.00	2.88	2.88	467.49
1980 10 30 12	37670.40	0.00	375.17	0.00	2.78	2.78	438.34
1980 10 31 12	37324.80	0.00	366.02	0.00	8.66	8.66	659.28
1980 11 01 12	37324.80	0.00	355.14	0.00	13.00	13.00	857.19
1980 11 02 12	37324.80	0.00	345.36	0.00	14.42	14.42	930.39
1980 11 03 12	36979.20	0.00	346.11	0.00	14.31	14.31	913.97
1980 11 04 12	36979.20	0.00	331.39	0.00	13.22	13.22	859.08
1980 11 05 12	36979.20	0.00	334.25	0.00	10.97	10.97	763.20
1980 11 06 12	36633.60	0.00	349.79	0.00	11.41	11.41	800.05
1980 11 07 12	36633.60	0.02	315.90	0.00	17.23	17.23	1142.99
1980 11 08 12	36633.60	0.01	335.94	0.00	16.07	16.07	1019.62
1980 11 09 12	36291.52	0.00	313.06	0.00	17.15	17.15	1094.33
1980 11 10 12	36288.00	0.00	328.61	0.00	13.96	13.96	879.84
1980 11 11 12	36288.00	0.00	325.15	0.00	10.70	10.70	706.95
1980 11 12 12	36226.12	0.00	327.00	0.00	9.15	9.15	670.36
1980 11 13 12	35942.40	0.00	310.42	0.00	11.68	11.68	808.53
1980 11 14 12	35942.40	2.86	222.26	0.00	11.94	11.94	848.70
1980 11 15 12	35942.40	5.30	98.64	0.00	7.98	7.98	776.76
1980 11 16 12	35596.80	10.50	99.13	0.00	3.98	3.98	668.77
1980 11 17 12	35596.80	10.78	122.44	0.00	2.82	2.82	597.30
1980 11 18 12	35596.80	2.63	151.54	0.00	0.69	0.69	482.71
1980 11 19 12	35596.80	0.01	307.57	0.00	-1.70	-1.70	343.59
1980 11 20 12	35251.20	0.00	311.52	0.00	1.27	1.27	390.83
1980 11 21 12	35251.20	0.00	301.79	0.00	3.97	3.97	477.12
1980 11 22 12	35251.20	3.97	223.69	0.00	3.73	3.73	504.94
1980 11 23 12	35251.20	1.63	162.99	0.00	5.41	5.41	654.68
1980 11 24 12	34909.12	0.14	191.34	0.00	4.30	4.30	610.45
1980 11 25 12	34905.60	0.01	303.45	0.00	-0.90	-0.90	363.78
1980 11 26 12	34905.60	7.54	201.51	0.00	-0.56	-0.56	384.17
1980 11 27 12	34905.60	6.05	146.27	0.00	-0.22	-0.22	442.21
1980 11 28 12	34905.60	1.29	252.86	0.00	-0.45	-0.45	436.71
1980 11 29 12	34563.52	0.04	234.93	0.00	3.71	3.71	595.59
1980 11 30 12	34560.00	0.00	289.98	0.00	6.75	6.75	695.44
1980 12 01 12	34560.00	0.00	270.39	0.00	10.88	10.88	822.14
1980 12 02 12	34560.00	0.00	301.68	0.00	6.27	6.27	536.49
1980 12 03 12	34560.00	0.00	290.54	0.00	-0.80	-0.80	338.52
1980 12 04 12	34560.00	0.00	283.39	0.00	2.03	2.03	503.28
1980 12 05 12	34498.12	0.52	192.76	0.00	9.80	9.80	935.28
1980 12 06 12	34214.40	1.46	135.10	0.00	13.16	13.16	1221.01
1980 12 07 12	34214.40	8.30	143.29	0.00	14.40	14.40	1282.97
1980 12 08 12	34214.40	16.65	183.83	0.00	12.20	12.20	1014.25
1980 12 09 12	34214.40	4.68	195.09	0.00	6.29	6.29	689.68
1980 12 10 12	34214.40	0.00	130.87	0.00	2.04	2.04	553.04
1980 12 11 12	34214.40	0.00	283.19	0.00	1.10	1.10	467.91
1980 12 12 12	34214.40	0.00	280.81	0.00	7.39	7.39	655.15
1980 12 13 12	34214.40	0.00	281.63	0.00	9.00	9.00	669.35
1980 12 14 12	34214.40	0.00	291.16	0.00	5.27	5.27	496.62
1980 12 15 12	34214.40	0.00	269.15	0.00	5.99	5.99	570.56
1980 12 16 12	34214.40	0.00	233.75	0.00	5.24	5.24	581.98
1980 12 17 12	34152.52	0.00	283.51	0.00	0.55	0.55	404.48
1980 12 18 12	34152.52	0.00	281.42	0.00	4.26	4.26	484.61
1980 12 19 12	34152.52	0.00	288.72	0.00	2.43	2.43	370.94
1980 12 20 12	34152.52	0.00	256.95	0.00	-7.20	-7.20	195.68
1980 12 21 12	34152.52	0.00	277.21	0.00	-9.03	-9.03	182.12
1980 12 22 12	34152.52	0.01	262.25	0.00	-5.46	-5.46	254.09
1980 12 23 12	34214.40	0.00	282.21	0.00	-1.04	-1.04	335.28
1980 12 24 12	34214.40	0.02	272.57	0.00	-1.12	-1.12	297.42
