1980 03 12 12	42163.20	18.38	389.02	0.00	7.09	7.09	602.51
1980 03 13 12	42163.20	12.04	302.70	0.00	5.57	5.57	627.22
1980 03 14 12	42163.20	1.90	316.53	0.00	6.25	6.25	676.43
1980 03 15 12	42508.80	0.00	528.51	0.00	5.07	5.07	524.85
1980 03 16 12	42508.80	0.00	536.01	0.00	8.51	8.51	652.66
1980 03 17 12	42508.80	19.98	336.75	0.00	14.03	14.03	1075.81
1980 03 18 12	42854.40	11.63	214.39	0.00	16.24	16.24	1282.36
1980 03 19 12	42854.40	1.68	509.11	0.00	8.66	8.66	725.40
1980 03 20 12	43200.00	5.20	361.16	0.00	11.34	11.34	897.70
1980 03 21 12	43200.00	3.68	314.52	0.00	15.73	15.73	1168.61
1980 03 22 12	43200.00	0.61	510.31	0.00	12.63	12.63	833.20
1980 03 23 12	43545.60	0.00	511.43	0.00	8.76	8.76	668.71
1980 03 24 12	43545.60	5.74	344.92	0.00	9.97	9.97	826.37
1980 03 25 12	43891.20	3.11	337.37	0.00	12.21	12.21	978.15
1980 03 26 12	43891.20	0.42	492.38	0.00	12.96	12.96	940.99
1980 03 27 12	43891.20	0.00	384.44	0.00	11.30	11.30	915.57
1980 03 28 12	44236.80	35.25	318.99	0.00	10.77	10.77	942.85
1980 03 29 12	44236.80	19.09	284.24	0.00	12.18	12.18	1080.35
1980 03 30 12	44236.80	17.19	320.42	0.00	14.66	14.66	1253.10
1980 03 31 12	44582.40	3.85	181.41	0.00	15.22	15.22	1328.32
1980 04 01 12	44582.40	0.00	532.54	0.00	12.64	12.64	920.98
1980 04 02 12	44928.00	0.00	525.76	0.00	11.99	11.99	878.17
1980 04 03 12	44928.00	0.00	516.69	0.00	15.44	15.44	1149.34
1980 04 04 12	44928.00	0.00	467.87	0.00	18.85	18.85	1379.05
1980 04 05 12	45273.60	0.00	533.72	0.00	16.33	16.33	1035.24
1980 04 06 12	45273.60	0.00	553.74	0.00	10.32	10.32	746.99
1980 04 07 12	45619.20	0.00	534.22	0.00	13.25	13.25	962.34
1980 04 08 12	45619.20	0.85	345.97	0.00	15.61	15.61	1277.78
1980 04 09 12	45619.20	0.22	371.83	0.00	18.89	18.89	1516.02
1980 04 10 12	45964.80	0.00	546.79	0.00	16.59	16.59	1088.00
1980 04 11 12	45964.80	0.00	561.30	0.00	14.94	14.94	925.65
1980 04 12 12	45964.80	0.06	487.08	0.00	15.96	15.96	1060.73
1980 04 13 12	46310.40	11.46	381.30	0.00	18.61	18.61	1423.43
1980 04 14 12	46310.40	17.97	238.54	0.00	20.26	20.26	1657.50
1980 04 15 12	46656.00	3.94	552.14	0.00	15.24	15.24	1032.67
1980 04 16 12	46656.00	0.00	519.34	0.00	11.86	11.86	819.37
1980 04 17 12	46656.00	0.00	572.93	0.00	8.86	8.86	665.22
1980 04 18 12	47001.60	0.00	563.02	0.00	9.99	9.99	725.86
1980 04 19 12	47001.60	0.00	568.59	0.00	13.05	13.05	877.40
1980 04 20 12	47001.60	0.00	547.69	0.00	15.45	15.45	1038.70
1980 04 21 12	47347.20	0.10	465.57	0.00	16.03	16.03	1066.60
1980 04 22 12	47347.20	0.03	574.09	0.00	15.51	15.51	1045.35
1980 04 23 12	47347.20	0.00	539.21	0.00	20.86	20.86	1437.12
1980 04 24 12	47692.80	0.00	548.89	0.00	23.01	23.01	1548.25
1980 04 25 12	47692.80	0.00	539.03	0.00	23.89	23.89	1633.23
1980 04 26 12	47692.80	0.00	528.52	0.00	22.91	22.91	1654.73
1980 04 27 12	48038.40	13.59	344.29	0.00	22.48	22.48	1753.49
1980 04 28 12	48038.40	9.19	383.83	0.00	19.73	19.73	1444.10
1980 04 29 12	48038.40	6.87	386.90	0.00	13.44	13.44	1014.16
1980 04 30 12	48384.00	1.52	480.92	0.00	14.57	14.57	1031.72
1980 05 01 12	48384.00	0.06	509.05	0.00	13.95	13.95	1002.28
1980 05 02 12	48384.00	0.01	515.20	0.00	14.12	14.12	1045.92
1980 05 03 12	48729.60	0.00	540.91	0.00	16.83	16.83	1177.91
1980 05 04 12	48729.60	0.00	551.68	0.00	18.44	18.44	1264.96
1980 05 05 12	48729.60	1.34	445.57	0.00	20.05	20.05	1403.85
1980 05 06 12	49075.20	0.35	544.59	0.00	21.12	21.12	1437.79
1980 05 07 12	49075.20	0.00	556.87	0.00	20.64	20.64	1402.92
1980 05 08 12	49075.20	0.57	397.91	0.00	21.68	21.68	1489.42
1980 05 09 12	49420.80	0.44	417.63	0.00	15.62	15.62	1051.25
1980 05 10 12	49420.80	0.08	594.30	0.00	12.43	12.43	838.33
1980 05 11 12	49420.80	1.67	461.98	0.00	16.64	16.64	1174.46
1980 05 12 12	49420.80	0.44	506.01	0.00	21.68	21.68	1645.87
1980 05 13 12	49766.40	0.04	448.82	0.00	24.36	24.36	1930.36
1980 05 14 12	49766.40	0.01	471.47	0.00	26.00	26.00	2045.05
1980 05 15 12	49766.40	0.00	504.09	0.00	22.97	22.97	1638.38
1980 05 16 12	50112.00	0.00	532.30	0.00	17.98	17.98	1218.31
1980 05 17 12	50112.00	1.88	417.56	0.00	16.90	16.90	1196.99
1980 05 18 12	50112.00	16.98	392.60	0.00	19.37	19.37	1534.87
1980 05 19 12	50112.00	10.10	325.51	0.00	23.94	23.94	2086.84
1980 05 20 12	50457.60	16.35	332.71	0.00	24.73	24.73	2118.78
1980 05 21 12	50457.60	10.41	346.63	0.00	22.55	22.55	1900.19
1980 05 22 12	50457.60	16.88	357.16	0.00	22.40	22.40	1899.63
1980 05 23 12	50457.60	23.34	330.44	0.00	23.51	23.51	2053.37
1980 05 24 12	50457.60	32.01	330.73	0.00	23.64	23.64	2061.29
1980 05 25 12	50803.20	15.48	346.60	0.00	22.65	22.65	1947.91
1980 05 26 12	50803.20	2.59	338.68	0.00	22.25	22.25	1838.82
1980 05 27 12	50803.20	0.10	547.35	0.00	18.51	18.51	1371.17
1980 05 28 12	50803.20	0.00	547.37	0.00	18.72	18.72	1385.78
1980 05 29 12	50803.20	0.00	551.30	0.00	21.45	21.45	1635.44
1980 05 30 12	51148.80	0.00	514.24	0.00	24.32	24.32	1927.15
1980 05 31 12	51148.80	0.00	505.49	0.00	24.23	24.23	1946.49
1980 06 01 12	51148.80	0.00	485.76	0.00	24.05	24.05	1973.94
1980 06 02 12	51148.80	0.00	494.94	0.00	24.69	24.69	2045.18
1980 06 03 12	51148.80	0.00	486.61	0.00	25.30	25.30	2151.41
1980 06 04 12	51148.80	0.00	484.01	0.00	26.76	26.76	2168.43
1980 06 05 12	51148.80	0.00	563.62	0.00	22.17	22.17	1556.83
1980 06 06 12	51494.40	7.62	416.75	0.00	20.61	20.61	1502.76
1980 06 07 12	51494.40	2.89	472.42	0.00	22.20	22.20	1790.57
1980 06 08 12	51494.40	0.23	474.54	0.00	26.16	26.16	2131.38
1980 06 09 12	51494.40	0.00	566.57	0.00	23.01	23.01	1585.28
1980 06 10 12	51494.40	0.00	532.02	0.00	20.26	20.26	1486.82
1980 06 11 12	51494.40	0.00	510.08	0.00	22.33	22.33	1703.38
1980 06 12 12	51494.40	0.22	525.93	0.00	21.64	21.64	1537.82
1980 06 13 12	51494.40	0.06	572.33	0.00	18.78	18.78	1244.86
1980 06 14 12	51494.40	0.00	583.69	0.00	18.44	18.44	1293.50
1980 06 15 12	51494.40	0.00	543.04	0.00	24.03	24.03	1896.25
1980 06 16 12	51494.40	9.63	371.91	0.00	27.95	27.95	2347.09
1980 06 17 12	51494.40	3.62	400.09	0.00	26.12	26.12	2004.68
1980 06 18 12	51494.40	22.51	330.98	0.00	21.39	21.39	1657.68
1980 06 19 12	51494.40	5.85	388.64	0.00	17.31	17.31	1437.61
1980 06 20 12	51494.40	0.00	527.58	0.00	19.95	19.95	1551.63
1980 06 21 12	51494.40	0.39	479.22	0.00	22.02	22.02	1619.86
1980 06 22 12	51494.40	0.10	564.38	0.00	20.42	20.42	1440.13
1980 06 23 12	51494.40	0.00	537.31	0.00	21.94	21.94	1621.26
1980 06 24 12	51494.40	9.41	388.00	0.00	22.92	22.92	1829.46
1980 06 25 12	51494.40	34.31	304.59	0.00	23.09	23.09	2032.72
1980 06 26 12	51494.40	16.21	248.43	0.00	22.81	22.81	2150.53
1980 06 27 12	51494.40	2.08	379.69	0.00	23.77	23.77	2193.75
1980 06 28 12	51494.40	0.00	466.98	0.00	25.75	25.75	2343.77
1980 06 29 12	51494.40	6.11	325.99	0.00	28.40	28.40	2681.95
1980 06 30 12	51494.40	1.73	355.90	0.00	27.88	27.88	2469.53
1980 07 01 12	51494.40	0.03	524.55	0.00	25.26	25.26	2041.19
1980 07 02 12	51494.40	0.00	471.29	0.00	26.33	26.33	2254.40
1980 07 03 12	51494.40	22.71	362.05	0.00	27.33	27.33	2444.64
1980 07 04 12	51494.40	17.62	328.54	0.00	27.36	27.36	2538.70
1980 07 05 12	51148.80	6.79	346.96	0.00	27.46	27.46	2535.96
1980 07 06 12	51148.80	0.98	475.05	0.00	27.72	27.72	2414.12
1980 07 07 12	51148.80	0.00	518.47	0.00	26.20	26.20	2147.24
1980 07 08 12	51148.80	3.62	370.96	0.00	25.52	25.52	2214.07
1980 07 09 12	51148.80	1.97	355.39	0.00	26.96	26.96	2439.64
1980 07 10 12	51148.80	12.00	343.54	0.00	26.68	26.68	2405.26
1980 07 11 12	51148.80	4.00	405.99	0.00	26.27	26.27	2281.01
1980 07 12 12	50803.20	0.63	458.81	0.00	26.81	26.81	2341.12
1980 07 13 12	50803.20	0.37	401.10	0.00	27.56	27.56	2372.77
1980 07 14 12	50803.20	0.07	507.44	0.00	25.53	25.53	2027.63
1980 07 15 12	50803.20	0.00	548.69	0.00	23.85	23.85	1833.18
1980 07 16 12	50803.20	0.00	516.86	0.00	26.04	26.04	2147.84
1980 07 17 12	50803.20	0.84	381.96	0.00	27.51	27.51	2413.53
1980 07 18 12	50457.60	0.25	490.16	0.00	27.55	27.55	2373.96
1980 07 19 12	50457.60	0.01	490.05	0.00	27.70	27.70	2402.39
1980 07 20 12	50457.60	0.52	432.38	0.00	27.97	27.97	2456.89
1980 07 21 12	50457.60	0.16	432.53	0.00	28.06	28.06	2422.59
1980 07 22 12	50112.00	0.01	512.42	0.00	27.10	27.10	2289.24
1980 07 23 12	50112.00	30.95	360.78	0.00	27.55	27.55	2412.70
1980 07 24 12	50112.00	9.40	389.63	0.00	25.74	25.74	2233.83
1980 07 25 12	50112.00	4.53	383.93	0.00	25.00	25.00	2184.71
1980 07 26 12	49766.40	1.45	458.15	0.00	25.19	25.19	2205.21
1980 07 27 12	49766.40	0.75	321.37	0.00	25.40	25.40	2349.67
1980 07 28 12	49766.40	8.29	317.08	0.00	26.13	26.13	2473.62
1980 07 29 12	49766.40	4.14	339.27	0.00	26.47	26.47	2420.79
1980 07 30 12	49420.80	1.40	479.54	0.00	25.94	25.94	2228.97
1980 07 31 12	49420.80	0.23	487.97	0.00	27.50	27.50	2475.98
1980 08 01 12	49420.80	5.44	327.64	0.00	29.34	29.34	2770.57
1980 08 02 12	49075.20	1.89	415.18	0.00	27.90	27.90	2422.73
1980 08 03 12	49075.20	0.14	465.17	0.00	28.52	28.52	2565.64
1980 08 04 12	49075.20	0.01	464.58	0.00	28.97	28.97	2678.03
1980 08 05 12	49075.20	0.00	444.36	0.00	29.41	29.41	2768.45
1980 08 06 12	48729.60	1.81	340.06	0.00	28.92	28.92	2739.87
1980 08 07 12	48729.60	7.31	352.01	0.00	28.37	28.37	2604.55
1980 08 08 12	48729.60	1.90	426.31	0.00	27.83	27.83	2493.38
1980 08 09 12	48384.00	0.23	447.73	0.00	28.04	28.04	2530.33
1980 08 10 12	48384.00	0.07	472.49	0.00	28.00	28.00	2519.17
1980 08 11 12	48384.00	0.01	438.77	0.00	28.34	28.34	2633.73
1980 08 12 12	48038.40	14.46	354.14	0.00	28.43	28.43	2592.81
1980 08 13 12	48038.40	4.08	385.73	0.00	27.21	27.21	2419.00
1980 08 14 12	48038.40	0.08	457.19	0.00	27.12	27.12	2452.30
1980 08 15 12	47692.80	0.00	450.44	0.00	28.07	28.07	2608.61
1980 08 16 12	47692.80	0.05	403.47	0.00	28.24	28.24	2605.59
1980 08 17 12	47692.80	0.18	415.43	0.00	26.29	26.29	2283.33
1980 08 18 12	47347.20	0.80	339.17	0.00	23.15	23.15	2053.46
1980 08 19 12	47347.20	15.31	309.63	0.00	24.46	24.46	2296.98
1980 08 20 12	47347.20	4.00	352.24	0.00	26.09	26.09	2504.65
1980 08 21 12	47001.60	0.01	419.07	0.00	26.41	26.41	2398.74
1980 08 22 12	47001.60	0.00	406.07	0.00	23.74	23.74	2057.98
1980 08 23 12	46656.00	0.00	441.76	0.00	22.61	22.61	1859.50
1980 08 24 12	46656.00	0.00	512.81	0.00	21.89	21.89	1634.26
1980 08 25 12	46656.00	0.00	526.06	0.00	21.62	21.62	1555.50
1980 08 26 12	46310.40	0.00	512.72	0.00	22.44	22.44	1646.89
1980 08 27 12	46310.40	0.00	515.30	0.00	22.79	22.79	1680.98
1980 08 28 12	46310.40	0.00	503.03	0.00	23.76	23.76	1768.93
1980 08 29 12	45964.80	0.00	502.54	0.00	23.50	23.50	1814.86
1980 08 30 12	45964.80	0.00	476.68	0.00	25.66	25.66	2090.05
1980 08 31 12	45964.80	0.00	469.72	0.00	26.62	26.62	2213.23
1980 09 01 12	45619.20	0.00	462.00	0.00	27.15	27.15	2303.74
1980 09 02 12	45619.20	0.00	450.12	0.00	27.45	27.45	2398.91
1980 09 03 12	45273.60	37.09	329.89	0.00	27.91	27.91	2499.38
1980 09 04 12	45273.60	13.07	371.12	0.00	27.05	27.05	2347.87
1980 09 05 12	45273.60	9.85	332.62	0.00	26.63	26.63	2325.02
1980 09 06 12	44928.00	6.63	357.89	0.00	25.83	25.83	2254.17
1980 09 07 12	44928.00	1.12	437.89	0.00	26.00	26.00	2250.56
1980 09 08 12	44582.40	0.00	432.53	0.00	25.45	25.45	2112.65
1980 09 09 12	44582.40	0.00	482.35	0.00	22.09	22.09	1719.43
1980 09 10 12	44582.40	0.50	397.36	0.00	22.73	22.73	1778.21
1980 09 11 12	44236.80	0.18	428.33	0.00	22.32	22.32	1735.62
1980 09 12 12	44236.80	0.02	459.65	0.00	22.25	22.25	1746.82
1980 09 13 12	44236.80	0.23	388.94	0.00	22.60	22.60	1845.45
1980 09 14 12	43891.20	0.86	328.58	0.00	24.93	24.93	2181.72
1980 09 15 12	43891.20	0.21	407.51	0.00	25.50	25.50	2271.77
1980 09 16 12	43545.60	0.00	394.36	0.00	26.20	26.20	2378.07
1980 09 17 12	43545.60	0.30	244.28	0.00	25.12	25.12	2449.20
1980 09 18 12	43545.60	8.34	246.28	0.00	26.60	26.60	2652.82
1980 09 19 12	43200.00	5.85	267.65	0.00	26.35	26.35	2522.70
1980 09 20 12	43200.00	1.17	283.89	0.00	25.07	25.07	2301.69
1980 09 21 12	42854.40	0.06	374.16	0.00	23.42	23.42	2105.14
1980 09 22 12	42854.40	0.00	388.67	0.00	25.40	25.40	2331.08
1980 09 23 12	42854.40	13.76	291.18	0.00	27.41	27.41	2549.35
1980 09 24 12	42508.80	27.50	290.65	0.00	26.86	26.86	2457.47
1980 09 25 12	42508.80	9.46	273.44	0.00	25.95	25.95	2425.25
1980 09 26 12	42163.20	0.86	303.15	0.00	25.96	25.96	2360.97
1980 09 27 12	42163.20	0.01	452.31	0.00	21.58	21.58	1644.79
1980 09 28 12	42163.20	1.94	271.50	0.00	18.47	18.47	1500.85
1980 09 29 12	41817.60	12.85	225.62	0.00	17.70	17.70	1582.63
1980 09 30 12	41817.60	25.80	175.06	0.00	17.78	17.78	1714.79
1980 10 01 12	41817.60	17.10	87.63	0.00	19.33	19.33	1981.76
1980 10 02 12	41472.00	3.81	113.35	0.00	19.67	19.67	1982.42
1980 10 03 12	41472.00	3.09	260.94	0.00	19.43	19.43	1702.31
1980 10 04 12	41126.40	0.76	446.05	0.00	17.55	17.55	1300.06
1980 10 05 12	41126.40	3.00	327.12	0.00	16.09	16.09	1196.19
1980 10 06 12	41126.40	1.98	339.16	0.00	15.76	15.76	1154.30
1980 10 07 12	40780.80	0.31	460.77	0.00	12.14	12.14	870.36
1980 10 08 12	40780.80	0.00	456.78	0.00	13.10	13.10	904.12
1980 10 09 12	40435.20	0.00	449.73	0.00	16.02	16.02	1095.03
1980 10 10 12	40435.20	0.00	431.17	0.00	19.43	19.43	1353.32
1980 10 11 12	40435.20	0.00	421.97	0.00	20.40	20.40	1413.03
1980 10 12 12	40089.60	0.00	428.95	0.00	18.71	18.71	1196.29
1980 10 13 12	40089.60	0.00	440.15	0.00	12.28	12.28	818.99
1980 10 14 12	40089.60	0.00	435.80	0.00	10.25	10.25	747.36
1980 10 15 12	39744.00	0.00	437.91	0.00	11.60	11.60	822.38
1980 10 16 12	39744.00	0.00	427.57	0.00	15.46	15.46	1044.11
1980 10 17 12	39744.00	0.00	400.34	0.00	19.05	19.05	1378.50
1980 10 18 12	39398.40	3.11	277.17	0.00	20.91	20.91	1712.99
1980 10 19 12	39398.40	9.22	205.08	0.00	22.82	22.82	1990.53
1980 10 20 12	39052.80	2.21	327.36	0.00	18.05	18.05	1429.04
1980 10 21 12	39052.80	0.00	403.38	0.00	12.78	12.78	944.81
1980 10 22 12	39052.80	0.00	398.87	0.00	13.30	13.30	945.46
1980 10 23 12	38707.20	5.03	281.12	0.00	14.04	14.04	1058.66
1980 10 24 12	38707.20	17.23	212.41	0.00	13.76	13.76	1139.06
1980 10 25 12	38707.20	6.29	217.52	0.00	11.84	11.84	1006.01
1980 10 26 12	38361.60	0.55	390.26	0.00	8.79	8.79	733.52
1980 10 27 12	38361.60	0.00	393.33	0.00	9.22	9.22	720.76
1980 10 28 12	38361.60	0.07	302.40	0.00	11.64	11.64	925.78
1980 10 29 12	38016.00	5.97	227.90	0.00	16.68	16.68	1292.44
1980 10 30 12	38016.00	12.42	236.28	0.00	11.88	11.88	977.88
1980 10 31 12	38016.00	2.86	201.04	0.00	8.61	8.61	861.09
1980 11 01 12	37670.40	0.00	368.02	0.00	10.48	10.48	858.27
1980 11 02 12	37670.40	0.00	358.90	0.00	12.89	12.89	893.02
1980 11 03 12	37670.40	0.00	366.34	0.00	9.46	9.46	734.87
1980 11 04 12	37324.80	9.34	265.80	0.00	10.84	10.84	851.21
1980 11 05 12	37324.80	2.60	338.03	0.00	13.57	13.57	971.35
1980 11 06 12	37324.80	0.04	346.53	0.00	10.38	10.38	785.25
1980 11 07 12	37324.80	0.00	349.54	0.00	9.22	9.22	755.83
1980 11 08 12	36979.20	0.00	346.19	0.00	13.37	13.37	1001.60
1980 11 09 12	36979.20	0.00	325.16	0.00	17.28	17.28	1256.88
1980 11 10 12	36979.20	0.00	335.10	0.00	17.00	17.00	1157.52
1980 11 11 12	36633.60	0.00	357.41	0.00	13.36	13.36	816.80
1980 11 12 12	36633.60	0.00	334.53	0.00	7.61	7.61	607.03
1980 11 13 12	36633.60	0.00	347.89	0.00	5.73	5.73	558.25
1980 11 14 12	36633.60	0.00	351.18	0.00	8.82	8.82	655.18
1980 11 15 12	36288.00	3.56	249.17	0.00	12.79	12.79	901.53
1980 11 16 12	36288.00	0.97	219.76	0.00	13.60	13.60	1055.30
1980 11 17 12	36288.00	5.57	212.35	0.00	8.45	8.45	820.98
1980 11 18 12	36288.00	3.29	247.52	0.00	11.40	11.40	878.94
1980 11 19 12	35942.40	0.48	285.33	0.00	5.53	5.53	590.15
1980 11 20 12	35942.40	8.06	244.91	0.00	2.46	2.46	470.20
1980 11 21 12	35942.40	7.96	233.69	0.00	4.75	4.75	545.14
1980 11 22 12	35942.40	1.54	325.57	0.00	4.78	4.78	537.26
1980 11 23 12	35596.80	0.10	261.40	0.00	6.97	6.97	689.12
1980 11 24 12	35596.80	2.69	196.19	0.00	11.48	11.48	1013.81
1980 11 25 12	35596.80	3.40	185.53	0.00	14.61	14.61	1186.30
1980 11 26 12	35596.80	0.71	308.18	0.00	9.10	9.10	761.60
1980 11 27 12	35596.80	2.10	199.13	0.00	7.89	7.89	767.92
1980 11 28 12	35596.80	0.55	256.50	0.00	11.67	11.67	954.43
1980 11 29 12	35251.20	0.00	257.83	0.00	6.20	6.20	661.04
1980 11 30 12	35251.20	0.00	310.94	0.00	4.92	4.92	557.62
1980 12 01 12	35251.20	0.01	310.60	0.00	6.83	6.83	598.03
1980 12 02 12	35251.20	0.00	317.34	0.00	9.15	9.15	660.71
1980 12 03 12	35251.20	0.00	309.56	0.00	10.99	10.99	705.77
1980 12 04 12	35251.20	0.00	300.72	0.00	5.64	5.64	520.49
1980 12 05 12	35251.20	0.00	312.26	0.00	3.66	3.66	455.73
1980 12 06 12	34905.60	0.00	315.09	0.00	5.95	5.95	538.63
1980 12 07 12	34905.60	0.00	304.11	0.00	9.77	9.77	714.98
1980 12 08 12	34905.60	0.00	306.15	0.00	12.60	12.60	867.01
1980 12 09 12	34905.60	0.36	216.71	0.00	16.46	16.46	1220.41
1980 12 10 12	34905.60	13.57	175.63	0.00	17.46	17.46	1329.89
1980 12 11 12	34905.60	3.55	283.62	0.00	9.81	9.81	771.17
1980 12 12 12	34905.60	0.00	289.64	0.00	4.57	4.57	526.52
1980 12 13 12	34905.60	0.00	299.72	0.00	5.60	5.60	554.01
1980 12 14 12	34905.60	0.00	301.91	0.00	6.99	6.99	574.45
1980 12 15 12	34905.60	0.85	233.40	0.00	5.82	5.82	523.69
1980 12 16 12	34905.60	3.53	208.91	0.00	6.47	6.47	609.99
1980 12 17 12	34905.60	0.89	181.56	0.00	5.95	5.95	652.15
1980 12 18 12	34905.60	0.01	293.87	0.00	2.02	2.02	465.06
1980 12 19 12	34905.60	0.00	296.45	0.00	5.65	5.65	562.43
1980 12 20 12	34905.60	0.00	296.54	0.00	8.04	8.04	598.13
1980 12 21 12	34905.60	0.00	250.48	0.00	-0.69	-0.69	354.79
1980 12 22 12	34905.60	6.43	212.94	0.00	-2.96	-2.96	347.64
1980 12 23 12	34905.60	12.63	198.82	0.00	0.71	0.71	502.30
1980 12 24 12	34905.60	2.92	138.30	0.00	4.32	4.32	657.81
1980 12 25 12	34905.60	0.01	310.50	0.00	3.52	3.52	500.46
