ID,year,month,day,gwdepth
00000002,2011,8,10,13.85
00000002,2011,8,11,14.76
00000002,2011,8,12,14.82
00000002,2011,8,13,14.1
00000002,2011,8,14,13.59
00000002,2011,8,15,13.21
00000002,2011,8,16,12.99
00000002,2011,8,17,13.64
00000002,2011,8,18,14.07
00000002,2011,8,19,14.34
00000002,2011,8,20,14.53
00000002,2011,8,21,14.71
00000002,2011,8,22,14.77
00000002,2011,8,23,14.91
00000002,2011,8,24,14.96
00000002,2011,8,25,15.01
00000002,2011,8,26,15.08
00000002,2011,8,27,15.09
00000002,2011,8,28,15.12
00000002,2011,8,29,14.35
00000002,2011,8,30,14.7
00000002,2011,8,31,14.93
00000002,2011,9,1,14.9
00000002,2011,9,2,13.81
00000002,2011,9,3,12.93
00000002,2011,9,4,12.18
00000002,2011,9,5,11.32
00000002,2011,9,6,10.67
00000002,2011,9,7,10.09
00000002,2011,9,8,9.81
00000002,2011,9,9,9.89
00000002,2011,9,10,10.13
00000002,2011,9,11,11.2
00000002,2011,9,12,11.08
00000002,2011,9,13,11.94
00000002,2011,9,14,12.5
00000002,2011,9,15,13.12
00000002,2011,9,16,13.43
00000002,2011,9,17,13.72
00000002,2011,9,18,13.98
00000002,2011,9,19,14.13
00000002,2011,9,20,13.4
00000002,2011,9,21,12.97
00000002,2011,9,22,12.52
00000002,2011,9,23,12.17
00000002,2011,9,24,11.89
00000002,2011,9,25,11.68
00000002,2011,9,26,11.4
00000002,2011,9,27,12.02
00000002,2011,9,28,12.39
00000002,2011,9,29,11.77
00000002,2011,9,30,11.43
00000002,2011,1,0 1,11.27
00000002,2011,1,0 2,11.19
00000002,2011,1,0 3,12.04
00000002,2011,1,0 4,12.48
00000002,2011,1,0 5,11.97
00000002,2011,1,0 6,12.77
00000002,2011,1,0 7,13.32
00000002,2011,1,0 8,13.76
00000002,2011,1,0 9,14.02
00000002,2011,1,0 1,0 13.22
00000002,2011,1,0 1,1 13.57
00000002,2011,1,0 1,2 13.72
00000002,2011,1,0 1,3 13.61
00000002,2011,1,0 1,4 12.93
00000002,2011,1,0 1,5 13.48
00000002,2011,1,0 1,6 13.68
00000002,2011,1,0 1,7 13.08
00000002,2011,1,0 1,8 13.38
00000002,2011,1,0 1,9 12.79
00000002,2011,1,0 2,0 13.59
00000002,2011,1,0 2,1 14.13
00000002,2011,1,0 2,2 14.45
00000002,2011,1,0 2,3 14.63
00000002,2011,1,0 2,4 14.76
00000002,2011,1,0 2,5 14.91
00000002,2011,1,0 2,6 14.66
00000002,2011,1,0 2,7 14.67
00000002,2011,1,0 2,8 13.7
00000002,2011,1,0 2,9 14.01
00000002,2011,1,0 3,0 13.97
00000002,2011,1,0 3,1 13.13
00000002,2011,1,1 1,14.14
00000002,2011,1,1 2,14.37
00000002,2011,1,1 3,14.13
00000002,2011,1,1 4,14.15
00000002,2011,1,1 5,14.21
00000002,2011,1,1 6,14.15
00000002,2011,1,1 7,13.32
00000002,2011,1,1 8,13.63
00000002,2011,1,1 9,13.73
00000002,2011,1,1 1,0 13.72
00000002,2011,1,1 1,1 12.92
00000002,2011,1,1 1,2 12.46
00000002,2011,1,1 1,3 12.91
00000002,2011,1,1 1,4 12.14
00000002,2011,1,1 1,5 11.66
00000002,2011,1,1 1,6 12.07
00000002,2011,1,1 1,7 11.53
00000002,2011,1,1 1,8 11.27
00000002,2011,1,1 1,9 11.76
00000002,2011,1,1 2,0 11.18
00000002,2011,1,1 2,1 10.9
00000002,2011,1,1 2,2 11.45
00000002,2011,1,1 2,3 11.02
00000002,2011,1,1 2,4 10.7
00000002,2011,1,1 2,5 10.52
00000002,2011,1,1 2,6 10.37
00000002,2011,1,1 2,7 10.12
00000002,2011,1,1 2,8 9.92
00000002,2011,1,1 2,9 9.8
00000002,2011,1,1 3,0 9.68
00000002,2011,1,2 1,9.58
00000002,2011,1,2 2,9.5
00000002,2011,1,2 3,9.43
00000002,2011,1,2 4,9.23
00000002,2011,1,2 5,9.07
00000002,2011,1,2 6,9.04
00000002,2011,1,2 7,9
00000002,2011,1,2 8,8.93
00000002,2011,1,2 9,8.84
00000002,2011,1,2 1,0 8.78
00000002,2011,1,2 1,1 8.67
00000002,2011,1,2 1,2 8.6
00000002,2011,1,2 1,3 8.61
00000002,2011,1,2 1,4 8.58
00000002,2011,1,2 1,5 8.51
00000002,2011,1,2 1,6 8.5
00000002,2011,1,2 1,7 8.51
00000002,2011,1,2 1,8 8.47
00000002,2011,1,2 1,9 8.4
00000002,2011,1,2 2,0 8.31
00000002,2011,1,2 2,1 8.22
00000002,2011,1,2 2,2 8.01
00000002,2011,1,2 2,3 7.92
00000002,2011,1,2 2,4 7.89
00000002,2011,1,2 2,5 7.85
00000002,2011,1,2 2,6 7.78
00000002,2011,1,2 2,7 7.7
00000002,2011,1,2 2,8 7.72
00000002,2011,1,2 2,9 7.78
00000002,2011,1,2 3,0 7.94
00000002,2011,1,2 3,1 8.13
00000002,2012,1,1,8.24
00000002,2012,1,2,8.43
00000002,2012,1,3,8.66
00000002,2012,1,4,9.61
00000002,2012,1,5,9.18
00000002,2012,1,6,9.63
00000002,2012,1,7,9.04
00000002,2012,1,8,8.72
00000002,2012,1,9,8.43
00000002,2012,1,10,8.23
00000002,2012,1,11,8.08
00000002,2012,1,12,8
00000002,2012,1,13,7.99
00000002,2012,1,14,8
00000002,2012,1,15,8.02
00000002,2012,1,16,8.09
00000002,2012,1,17,8.2
00000002,2012,1,18,8.18
00000002,2012,1,19,8.12
00000002,2012,1,20,8.03
00000002,2012,1,21,7.94
00000002,2012,1,22,7.85
00000002,2012,1,23,7.8
00000002,2012,1,24,7.93
00000002,2012,1,25,7.97
00000002,2012,1,26,7.85
00000002,2012,1,27,7.83
00000002,2012,1,28,7.8
00000002,2012,1,29,7.8
00000002,2012,1,30,7.8
00000002,2012,1,31,7.84
00000002,2012,2,1,8.13
00000002,2012,2,2,8.47
00000002,2012,2,3,8.35
00000002,2012,2,4,8.13
00000002,2012,2,5,7.95
00000002,2012,2,6,7.9
00000002,2012,2,7,7.95
00000002,2012,2,8,7.96
00000002,2012,2,9,7.88
00000002,2012,2,10,7.83
00000002,2012,2,11,7.95
00000002,2012,2,12,8.1
00000002,2012,2,13,8.1
00000002,2012,2,14,8.16
00000002,2012,2,15,8.31
00000002,2012,2,16,8.18
00000002,2012,2,17,8.11
00000002,2012,2,18,8.02
00000002,2012,2,19,7.9
00000002,2012,2,20,7.98
00000002,2012,2,21,8.08
00000002,2012,2,22,8.04
00000002,2012,2,23,7.9
00000002,2012,2,24,7.93
00000002,2012,2,25,8
00000002,2012,2,26,7.94
00000002,2012,2,27,8.02
00000002,2012,2,28,8.13
00000002,2012,2,29,8.15
00000002,2012,3,1,8.1
00000002,2012,3,2,8.02
00000002,2012,3,3,7.9
00000002,2012,3,4,7.86
00000002,2012,3,5,7.89
00000002,2012,3,6,8.77
00000002,2012,3,7,8.48
00000002,2012,3,8,8.21
00000002,2012,3,9,8.13
00000002,2012,3,10,8.1
00000002,2012,3,11,8.1
00000002,2012,3,12,8.11
00000002,2012,3,13,8.42
00000002,2012,3,14,8.44
00000002,2012,3,15,8.38
00000002,2012,3,16,8.5
00000002,2012,3,17,9.3
00000002,2012,3,18,9.14
00000002,2012,3,19,9.11
00000002,2012,3,20,9.77
00000002,2012,3,21,10.12
00000002,2012,3,22,9.67
00000002,2012,3,23,9.43
00000002,2012,3,24,9.23
00000002,2012,3,25,9.1
00000002,2012,3,26,9.05
00000002,2012,3,27,9.01
00000002,2012,3,28,8.99
00000002,2012,3,29,9.68
00000002,2012,3,30,10.07
00000002,2012,3,31,9.71
00000002,2012,4,1,9.59
00000002,2012,4,2,9.6
00000002,2012,4,3,10.26
00000002,2012,4,4,9.87
00000002,2012,4,5,9.68
00000002,2012,4,6,9.66
00000002,2012,4,7,9.73
00000002,2012,4,8,9.78
00000002,2012,4,9,9.8
00000002,2012,4,10,10.52
00000002,2012,4,11,11.23
00000002,2012,4,12,11.76
00000002,2012,4,13,12.21
00000002,2012,4,14,11.58
00000002,2012,4,15,12.25
00000002,2012,4,16,12.73
00000002,2012,4,17,12.99
00000002,2012,4,18,13.14
00000002,2012,4,19,12.94
00000002,2012,4,20,13.18
00000002,2012,4,21,12.23
00000002,2012,4,22,11.68
00000002,2012,4,23,11.44
00000002,2012,4,24,12.38
00000002,2012,4,25,12.9
00000002,2012,4,26,13.24
00000002,2012,4,27,13.57
00000002,2012,4,28,13.86
00000002,2012,4,29,14.07
00000002,2012,4,30,13.24
00000002,2012,5,1,13.88
00000002,2012,5,2,14.01
00000002,2012,5,3,12.88
00000002,2012,5,4,12.24
00000002,2012,5,5,11.82
00000002,2012,5,6,11.56
00000002,2012,5,7,11.4
00000002,2012,5,8,12.63
00000002,2012,5,9,13.07
00000002,2012,5,10,12.73
00000002,2012,5,11,13.72
00000002,2012,5,12,14.29
00000002,2012,5,13,13.67
00000002,2012,5,14,14.4
00000002,2012,5,15,14.91
00000002,2012,5,16,15.22
00000002,2012,5,17,15.45
00000002,2012,5,18,15.73
00000002,2012,5,19,16.03
00000002,2012,5,20,16.25
00000002,2012,5,21,15.38
00000002,2012,5,22,15.93
00000002,2012,5,23,16.18
00000002,2012,5,24,16.41
00000002,2012,5,25,16.72
00000002,2012,5,26,17.03
00000002,2012,5,27,17.28
00000002,2012,5,28,17.58
00000002,2012,5,29,17.81
00000002,2012,5,30,17.95
00000002,2012,5,31,16.94
00000002,2012,6,1,17.25
00000002,2012,6,2,16.41
00000002,2012,6,3,15.98
00000002,2012,6,4,16.81
00000002,2012,6,5,17.28
00000002,2012,6,6,16.42
00000002,2012,6,7,16.85
00000002,2012,6,8,17.29
00000002,2012,6,9,16.1
00000002,2012,6,10,15.36
00000002,2012,6,11,14.98
00000002,2012,6,12,14.68
00000002,2012,6,13,14.38
00000002,2012,6,14,14.11
00000002,2012,6,15,14.01
00000002,2012,6,16,13.98
00000002,2012,6,17,13.9
00000002,2012,6,18,13.93
00000002,2012,6,19,15.06
00000002,2012,6,20,15.77
00000002,2012,6,21,16.23
00000002,2012,6,22,16.63
00000002,2012,6,23,16.98
00000002,2012,6,24,17.26
00000002,2012,6,25,17.4
00000002,2012,6,26,17.57
00000002,2012,6,27,17.77
00000002,2012,6,28,17.92
00000002,2012,6,29,18.13
00000002,2012,6,30,18.35
00000002,2012,7,1,18.63
00000002,2012,7,2,18.88
00000002,2012,7,3,19.08
00000002,2012,7,4,19.3
00000002,2012,7,5,19.42
00000002,2012,7,6,19.39
00000002,2012,7,7,18.3
00000002,2012,7,8,17.63
00000002,2012,7,9,17.12
00000002,2012,7,10,16.7
00000002,2012,7,11,16.33
00000002,2012,7,12,16.07
00000002,2012,7,13,15.91
00000002,2012,7,14,16.83
00000002,2012,7,15,16.34
00000002,2012,7,16,16.08
00000002,2012,7,17,16.97
00000002,2012,7,18,17.33
00000002,2012,7,19,16.4
00000002,2012,7,20,15.95
00000002,2012,7,21,15.65
00000002,2012,7,22,15.44
00000002,2012,7,23,15.3
00000002,2012,7,24,15.17
00000002,2012,7,25,15.98
00000002,2012,7,26,15.49
00000002,2012,7,27,16.16
00000002,2012,7,28,15.7
00000002,2012,7,29,16.5
00000002,2012,7,30,16.89
00000002,2012,7,31,16.09
00000002,2012,8,1,15.48
00000002,2012,8,2,15.13
00000002,2012,8,3,14.83
00000002,2012,8,4,14.54
00000002,2012,8,5,14.34
00000002,2012,8,6,14.07
00000002,2012,8,7,13.82
00000002,2012,8,8,13.61
00000002,2012,8,9,13.4
00000002,2012,8,10,13.31
00000002,2012,8,11,13.29
00000002,2012,8,12,13.27
00000002,2012,8,13,13.19
00000002,2012,8,14,13.06
00000002,2012,8,15,12.86
00000002,2012,8,16,12.74
00000002,2012,8,17,13.8
00000002,2012,8,18,13.32
00000002,2012,8,19,13.04
00000002,2012,8,20,12.76
00000002,2012,8,21,12.52
00000002,2012,8,22,12.23
00000002,2012,8,23,11.99
00000002,2012,8,24,11.88
00000002,2012,8,25,11.8
00000002,2012,8,26,11.82
00000002,2012,8,27,13.03
00000002,2012,8,28,12.26
00000002,2012,8,29,11.4
00000002,2012,8,30,11.03
00000002,2012,8,31,10.9
00000002,2012,9,1,10.81
00000002,2012,9,2,10.96
00000002,2012,9,3,12.1
00000002,2012,9,4,11.75
00000002,2012,9,5,11.34
00000002,2012,9,6,11.11
00000002,2012,9,7,10.98
00000002,2012,9,8,10.82
00000002,2012,9,9,10.8
00000002,2012,9,10,10.77
00000002,2012,9,11,10.74
00000002,2012,9,12,11.6
00000002,2012,9,13,11.3
00000002,2012,9,14,12.13
00000002,2012,9,15,12.69
00000002,2012,9,16,13.16
00000002,2012,9,17,13.43
00000002,2012,9,18,12.57
00000002,2012,9,19,12.04
00000002,2012,9,20,11.75
00000002,2012,9,21,12.6
00000002,2012,9,22,13.17
00000002,2012,9,23,13.59
00000002,2012,9,24,12.93
00000002,2012,9,25,13.53
00000002,2012,9,26,12.84
00000002,2012,9,27,13.52
00000002,2012,9,28,12.93
00000002,2012,9,29,13.65
00000002,2012,9,30,12.94
00000002,2012,1,0 1,12.45
00000002,2012,1,0 2,12.18
00000002,2012,1,0 3,12.03
00000002,2012,1,0 4,12.63
00000002,2012,1,0 5,12.15
00000002,2012,1,0 6,11.94
00000002,2012,1,0 7,12.68
00000002,2012,1,0 8,12.29
00000002,2012,1,0 9,12.17
00000002,2012,1,0 1,0 12.69
00000002,2012,1,0 1,1 12.62
00000002,2012,1,0 1,2 13.13
00000002,2012,1,0 1,3 13.61
00000002,2012,1,0 1,4 13.84
00000002,2012,1,0 1,5 13.32
00000002,2012,1,0 1,6 13.92
00000002,2012,1,0 1,7 14.18
00000002,2012,1,0 1,8 14.22
00000002,2012,1,0 1,9 13.53
00000002,2012,1,0 2,0 13.96
00000002,2012,1,0 2,1 13.34
00000002,2012,1,0 2,2 12.98
00000002,2012,1,0 2,3 13.62
00000002,2012,1,0 2,4 13.84
00000002,2012,1,0 2,5 13.16
00000002,2012,1,0 2,6 13.72
00000002,2012,1,0 2,7 13.77
00000002,2012,1,0 2,8 13.81
00000002,2012,1,0 2,9 13.82
00000002,2012,1,0 3,0 13.31
00000002,2012,1,0 3,1 13.58
00000002,2012,1,1 1,13.55
00000002,2012,1,1 2,12.98
00000002,2012,1,1 3,12.83
00000002,2012,1,1 4,12.52
00000002,2012,1,1 5,12.84
00000002,2012,1,1 6,12.77
00000002,2012,1,1 7,13.14
00000002,2012,1,1 8,13.17
00000002,2012,1,1 9,13.34
00000002,2012,1,1 1,0 12.81
00000002,2012,1,1 1,1 13.05
00000002,2012,1,1 1,2 12.58
00000002,2012,1,1 1,3 12.88
00000002,2012,1,1 1,4 12.39
00000002,2012,1,1 1,5 12.71
00000002,2012,1,1 1,6 12.89
00000002,2012,1,1 1,7 12.4
00000002,2012,1,1 1,8 12.68
00000002,2012,1,1 1,9 12.17
00000002,2012,1,1 2,0 11.94
00000002,2012,1,1 2,1 12.37
00000002,2012,1,1 2,2 12.07
00000002,2012,1,1 2,3 12.49
00000002,2012,1,1 2,4 12.18
00000002,2012,1,1 2,5 12.05
00000002,2012,1,1 2,6 12.47
00000002,2012,1,1 2,7 12.01
00000002,2012,1,1 2,8 11.78
00000002,2012,1,1 2,9 11.53
00000002,2012,1,1 3,0 11.36
00000002,2012,1,2 1,11.22
00000002,2012,1,2 2,11.11
00000002,2012,1,2 3,11.57
00000002,2012,1,2 4,11.9
00000002,2012,1,2 5,11.99
00000002,2012,1,2 6,11.45
00000002,2012,1,2 7,11.17
00000002,2012,1,2 8,11.55
00000002,2012,1,2 9,11.13
00000002,2012,1,2 1,0 10.8
00000002,2012,1,2 1,1 10.63
00000002,2012,1,2 1,2 10.46
00000002,2012,1,2 1,3 10.37
00000002,2012,1,2 1,4 10.27
00000002,2012,1,2 1,5 10.17
00000002,2012,1,2 1,6 10.08
00000002,2012,1,2 1,7 10
00000002,2012,1,2 1,8 10.03
00000002,2012,1,2 1,9 9.97
00000002,2012,1,2 2,0 9.88
00000002,2012,1,2 2,1 9.96
00000002,2012,1,2 2,2 10
00000002,2012,1,2 2,3 9.95
00000002,2012,1,2 2,4 9.85
00000002,2012,1,2 2,5 9.77
00000002,2012,1,2 2,6 9.77
00000002,2012,1,2 2,7 9.77
00000002,2012,1,2 2,8 9.77
00000002,2012,1,2 2,9 9.86
00000002,2012,1,2 3,0 9.99
00000002,2012,1,2 3,1 9.99
00000002,2013,1,1,10
00000002,2013,1,2,10.03
00000002,2013,1,3,10.01
00000002,2013,1,4,10.06
00000002,2013,1,5,10.04
00000002,2013,1,6,9.98
00000002,2013,1,7,9.93
00000002,2013,1,8,9.86
00000002,2013,1,9,9.85
00000002,2013,1,10,9.85
00000002,2013,1,11,9.79
00000002,2013,1,12,9.77
00000002,2013,1,13,9.69
00000002,2013,1,14,9.63
00000002,2013,1,15,9.59
00000002,2013,1,16,9.49
00000002,2013,1,17,9.48
00000002,2013,1,18,9.58
00000002,2013,1,19,9.56
00000002,2013,1,20,9.56
00000002,2013,1,21,9.58
00000002,2013,1,22,9.67
00000002,2013,1,23,9.66
00000002,2013,1,24,10.07
00000002,2013,1,25,11.17
00000002,2013,1,26,10.88
00000002,2013,1,27,10.58
00000002,2013,1,28,10.37
00000002,2013,1,29,10.19
00000002,2013,1,30,9.94
00000002,2013,1,31,9.93
00000002,2013,2,1,9.9
00000002,2013,2,2,9.9
00000002,2013,2,3,9.87
00000002,2013,2,4,9.82
00000002,2013,2,5,9.73
00000002,2013,2,6,9.66
00000002,2013,2,7,9.46
00000002,2013,2,8,9.42
00000002,2013,2,9,9.46
00000002,2013,2,10,9.43
00000002,2013,2,11,9.4
00000002,2013,2,12,9.39
00000002,2013,2,13,9.39
00000002,2013,2,14,9.28
00000002,2013,2,15,9.32
00000002,2013,2,16,9.42
00000002,2013,2,17,9.51
00000002,2013,2,18,9.52
00000002,2013,2,19,9.5
00000002,2013,2,20,9.49
00000002,2013,2,21,9.38
00000002,2013,2,22,9.36
00000002,2013,2,23,9.29
00000002,2013,2,24,9.27
00000002,2013,2,25,8.92
00000002,2013,2,26,8.88
00000002,2013,2,27,8.9
00000002,2013,2,28,8.91
00000002,2013,3,1,9.01
00000002,2013,3,2,9.09
00000002,2013,3,3,9.11
00000002,2013,3,4,9.13
00000002,2013,3,5,9.15
00000002,2013,3,6,9.15
00000002,2013,3,7,9.1
00000002,2013,3,8,9.11
00000002,2013,3,9,9.1
00000002,2013,3,10,9.1
00000002,2013,3,11,9.1
00000002,2013,3,12,9.19
00000002,2013,3,13,9.29
00000002,2013,3,14,9.33
00000002,2013,3,15,9.46
00000002,2013,3,16,9.58
00000002,2013,3,17,9.62
00000002,2013,3,18,9.63
00000002,2013,3,19,9.68
00000002,2013,3,20,10.26
00000002,2013,3,21,10.04
00000002,2013,3,22,10.02
00000002,2013,3,23,10.14
00000002,2013,3,24,11.38
00000002,2013,3,25,11.29
00000002,2013,3,26,11.27
00000002,2013,3,27,11.25
00000002,2013,3,28,12.29
00000002,2013,3,29,11.99
00000002,2013,3,30,12.88
00000002,2013,3,31,12.47
00000002,2013,4,1,13.31
00000002,2013,4,2,12.97
00000002,2013,4,3,13.56
00000002,2013,4,4,12.89
00000002,2013,4,5,12.59
00000002,2013,4,6,12.44
00000002,2013,4,7,13.31
00000002,2013,4,8,12.77
00000002,2013,4,9,13.46
00000002,2013,4,10,12.82
00000002,2013,4,11,13.32
00000002,2013,4,12,12.6
00000002,2013,4,13,12.2
00000002,2013,4,14,11.83
00000002,2013,4,15,11.63
00000002,2013,4,16,11.44
00000002,2013,4,17,11.29
00000002,2013,4,18,12.19
00000002,2013,4,19,11.68
00000002,2013,4,20,11.43
00000002,2013,4,21,11.25
00000002,2013,4,22,11.16
00000002,2013,4,23,11.46
00000002,2013,4,24,12.28
00000002,2013,4,25,11.77
00000002,2013,4,26,11.52
00000002,2013,4,27,11.48
00000002,2013,4,28,12.52
00000002,2013,4,29,12.11
00000002,2013,4,30,12.92
00000002,2013,5,1,12.28
00000002,2013,5,2,11.81
00000002,2013,5,3,11.48
00000002,2013,5,4,11.27
00000002,2013,5,5,11.14
00000002,2013,5,6,11.13
00000002,2013,5,7,12.14
00000002,2013,5,8,11.73
00000002,2013,5,9,12.46
00000002,2013,5,10,12.02
00000002,2013,5,11,11.68
00000002,2013,5,12,11.51
00000002,2013,5,13,11.42
00000002,2013,5,14,11.32
00000002,2013,5,15,11.24
00000002,2013,5,16,11.19
00000002,2013,5,17,11.22
00000002,2013,5,18,11.33
00000002,2013,5,19,11.49
00000002,2013,5,20,11.64
00000002,2013,5,21,11.7
00000002,2013,5,22,11.7
00000002,2013,5,23,11.68
00000002,2013,5,24,11.73
00000002,2013,5,25,11.86
00000002,2013,5,26,12.07
00000002,2013,5,27,12.29
00000002,2013,5,28,13.58
00000002,2013,5,29,14.44
00000002,2013,5,30,15.02
00000002,2013,5,31,15.41
00000002,2013,6,1,14.63
00000002,2013,6,2,14.34
00000002,2013,6,3,15.27
00000002,2013,6,4,15.84
00000002,2013,6,5,16.17
00000002,2013,6,6,16.43
00000002,2013,6,7,15.58
00000002,2013,6,8,15.13
00000002,2013,6,9,14.78
00000002,2013,6,10,14.75
00000002,2013,6,11,15.32
00000002,2013,6,12,14.82
00000002,2013,6,13,14.46
00000002,2013,6,14,14.32
00000002,2013,6,15,15.41
00000002,2013,6,16,16.05
00000002,2013,6,17,15.43
00000002,2013,6,18,15.03
00000002,2013,6,19,14.74
00000002,2013,6,20,14.5
00000002,2013,6,21,14.39
00000002,2013,6,22,14.34
00000002,2013,6,23,15.39
00000002,2013,6,24,14.96
00000002,2013,6,25,14.77
00000002,2013,6,26,15.66
00000002,2013,6,27,15.13
00000002,2013,6,28,15.94
00000002,2013,6,29,15.39
00000002,2013,6,30,15.08
00000002,2013,7,1,14.9
00000002,2013,7,2,14.83
00000002,2013,7,3,15.87
00000002,2013,7,4,16.27
00000002,2013,7,5,15.63
00000002,2013,7,6,15.2
00000002,2013,7,7,14.87
00000002,2013,7,8,14.56
00000002,2013,7,9,14.33
00000002,2013,7,10,14.17
00000002,2013,7,11,15
00000002,2013,7,12,14.42
00000002,2013,7,13,14.1
00000002,2013,7,14,13.91
00000002,2013,7,15,13.78
00000002,2013,7,16,13.67
00000002,2013,7,17,13.56
00000002,2013,7,18,14.52
00000002,2013,7,19,15.08
00000002,2013,7,20,14.42
00000002,2013,7,21,14.09
00000002,2013,7,22,13.57
00000002,2013,7,23,13.02
00000002,2013,7,24,12.83
00000002,2013,7,25,12.8
00000002,2013,7,26,12.8
00000002,2013,7,27,12.79
00000002,2013,7,28,12.69
00000002,2013,7,29,12.75
00000002,2013,7,30,13.82
00000002,2013,7,31,13.32
00000002,2013,8,1,13
00000002,2013,8,2,12.88
00000002,2013,8,3,12.8
00000002,2013,8,4,12.81
00000002,2013,8,5,12.8
00000002,2013,8,6,12.7
00000002,2013,8,7,12.65
00000002,2013,8,8,13.73
00000002,2013,8,9,14.44
00000002,2013,8,10,13.87
00000002,2013,8,11,13.59
00000002,2013,8,12,13.38
00000002,2013,8,13,13.15
00000002,2013,8,14,12.93
00000002,2013,8,15,12.49
00000002,2013,8,16,12.1
00000002,2013,8,17,11.72
00000002,2013,8,18,11.44
00000002,2013,8,19,11.36
00000002,2013,8,20,11.23
00000002,2013,8,21,11.1
00000002,2013,8,22,10.93
00000002,2013,8,23,10.9
00000002,2013,8,24,10.84
00000002,2013,8,25,10.78
00000002,2013,8,26,10.68
00000002,2013,8,27,10.58
00000002,2013,8,28,10.49
00000002,2013,8,29,10.41
00000002,2013,8,30,10.45
00000002,2013,8,31,10.51
00000002,2013,9,1,10.74
00000002,2013,9,2,11.02
00000002,2013,9,3,11.2
00000002,2013,9,4,12.28
00000002,2013,9,5,11.81
00000002,2013,9,6,11.52
00000002,2013,9,7,11.4
00000002,2013,9,8,12.36
00000002,2013,9,9,11.95
00000002,2013,9,10,12.75
00000002,2013,9,11,12.2
00000002,2013,9,12,12.93
00000002,2013,9,13,13.37
00000002,2013,9,14,12.73
00000002,2013,9,15,13.54
00000002,2013,9,16,14.03
00000002,2013,9,17,13.27
00000002,2013,9,18,12.79
00000002,2013,9,19,12.42
00000002,2013,9,20,13.24
00000002,2013,9,21,12.62
00000002,2013,9,22,12.23
00000002,2013,9,23,11.97
00000002,2013,9,24,12.82
00000002,2013,9,25,12.17
00000002,2013,9,26,11.76
00000002,2013,9,27,11.58
00000002,2013,9,28,11.41
00000002,2013,9,29,11.31
00000002,2013,9,30,11.24
00000002,2013,1,0 1,11.58
00000002,2013,1,0 2,11.68
00000002,2013,1,0 3,11.26
00000002,2013,1,0 4,11.07
00000002,2013,1,0 5,10.92
00000002,2013,1,0 6,10.69
00000002,2013,1,0 7,10.5
00000002,2013,1,0 8,10.42
00000002,2013,1,0 9,10.42
00000002,2013,1,0 1,0 10.45
00000002,2013,1,0 1,1 10.63
00000002,2013,1,0 1,2 10.76
00000002,2013,1,0 1,3 10.91
00000002,2013,1,0 1,4 10.99
00000002,2013,1,0 1,5 11
00000002,2013,1,0 1,6 11.11
00000002,2013,1,0 1,7 11.43
00000002,2013,1,0 1,8 11.28
00000002,2013,1,0 1,9 12.3
00000002,2013,1,0 2,0 11.88
00000002,2013,1,0 2,1 11.66
00000002,2013,1,0 2,2 12.48
00000002,2013,1,0 2,3 11.98
00000002,2013,1,0 2,4 12.77
