00092278	1990	5	3	6.45	A
00092278	1990	5	4	6.36	A
00092278	1990	5	5	6.35	A
00092278	1990	5	6	6.5	A
00092278	1990	5	7	6.54	A
00092278	1990	5	8	6.54	A
00092278	1990	5	9	6.24	A
00092278	1990	5	10	6.23	A
00092278	1990	5	11	6.47	A
00092278	1990	5	12	6.5	A
00092278	1990	5	13	6.3	A
00092278	1990	5	14	6.22	A
00092278	1990	5	15	6.23	A
00092278	1990	5	16	6.23	A
00092278	1990	5	17	6.26	A
00092278	1990	5	18	6.35	A
00092278	1990	5	19	6.35	A
00092278	1990	5	20	6.35	A
00092278	1990	5	21	6.3	A
00092278	1990	5	22	6.28	A
00092278	1990	5	23	6.35	A
00092278	1990	5	24	6.38	A
00092278	1990	5	25	6.32	A
00092278	1990	5	26	6.36	A
00092278	1990	5	27	6.29	A
00092278	1990	5	28	6.27	A
00092278	1990	5	29	6.38	A
00092278	1990	5	30	6.44	A
00092278	1990	5	31	6.55	A
00092278	1990	6	1	6.54	A
00092278	1990	6	2	6.63	A
00092278	1990	6	3	6.65	A
00092278	1990	6	4	6.6	A
00092278	1990	6	5	6.67	A
00092278	1990	6	6	6.7	A
00092278	1990	6	7	6.84	A
00092278	1990	6	8	6.83	A
00092278	1990	6	9	6.83	A
00092278	1990	6	10	6.86	A
00092278	1990	6	11	6.95	A
00092278	1990	6	12	7.07	A
00092278	1990	6	13	7.08	A
00092278	1990	6	14	7.05	A
00092278	1990	6	15	7.16	A
00092278	1990	6	16	7.19	A
00092278	1990	6	17	7.28	A
00092278	1990	6	18	7.26	A
00092278	1990	6	19	7.27	A
00092278	1990	6	20	7.29	A
00092278	1990	6	21	7.32	A
00092278	1990	6	22	7.3	A
00092278	1990	6	23	7.14	A
00092278	1990	6	24	7.16	A
00092278	1990	6	25	7.19	A
00092278	1990	6	26	7.15	A
00092278	1990	6	27	7.17	A
00092278	1990	6	28	7.2	A
00092278	1990	6	29	7.25	A
00092278	1990	6	30	7.23	A
00092278	1990	7	1	7.33	A
00092278	1990	7	2	7.36	A
00092278	1990	7	3	7.34	A
00092278	1990	7	4	7.28	A
00092278	1990	7	5	7.29	A
00092278	1990	7	6	7.43	A
00092278	1990	7	7	7.54	A
00092278	1990	7	8	7.62	A
00092278	1990	7	9	7.59	A
00092278	1990	7	10	7.65	A
00092278	1990	7	11	7.63	A
00092278	1990	7	12	7.62	A
00092278	1990	7	13	7.51	A
00092278	1990	7	14	7.43	A
00092278	1990	7	15	7.49	A
00092278	1990	7	16	7.48	A
00092278	1990	7	17	7.56	A
00092278	1990	7	18	7.54	A
00092278	1990	7	19	7.43	A
00092278	1990	7	20	7.4	A
00092278	1990	7	21	7.42	A
00092278	1990	7	22	7.4	A
00092278	1990	7	23	7.41	A
00092278	1990	7	24	7.4	A
00092278	1990	7	25	7.5	A
00092278	1990	7	26	7.49	A
00092278	1990	7	27	7.47	A
00092278	1990	7	28	7.55	A
00092278	1990	7	29	7.53	A
00092278	1990	7	30	7.43	A
00092278	1990	7	31	7.47	A
00092278	1990	8	1	7.5	A
00092278	1990	8	2	7.59	A
00092278	1990	8	3	7.67	A
00092278	1990	8	4	7.71	A
00092278	1990	8	5	7.62	A
00092278	1990	8	6	7.64	A
00092278	1990	8	7	7.65	A
00092278	1990	8	8	7.7	A
00092278	1990	8	9	7.73	A
00092278	1990	8	10	7.73	A
00092278	1990	8	11	7.77	A
00092278	1990	8	12	7.72	A
00092278	1990	8	13	7.7	A
00092278	1990	8	14	7.75	A
00092278	1990	8	15	7.74	A
00092278	1990	8	16	7.74	A
00092278	1990	8	17	7.76	A
00092278	1990	8	18	7.78	A
00092278	1990	8	19	7.82	A
00092278	1990	8	20	7.87	A
00092278	1990	8	21	7.87	A
00092278	1990	8	22	7.9	A
00092278	1990	8	23	7.96	A
00092278	1990	8	24	8.02	A
00092278	1990	8	25	8.02	A
00092278	1990	8	26	8.08	A
00092278	1990	8	27	8.12	A
00092278	1990	8	28	8.13	A
00092278	1990	8	29	8.16	A
00092278	1990	8	30	8.19	A
00092278	1990	8	31	8.16	A
00092278	1990	9	1	8.11	A
00092278	1990	9	2	8.06	A
00092278	1990	9	3	8.06	A
00092278	1990	9	4	8.1	A
00092278	1990	9	5	8.18	A
00092278	1990	9	6	8.17	A
00092278	1990	9	7	8.25	A
00092278	1990	9	8	8.3	A
00092278	1990	9	9	8.3	A
00092278	1990	9	10	8.3	A
00092278	1990	9	11	8.21	A
00092278	1990	9	12	8.05	A
00092278	1990	9	13	7.95	A
00092278	1990	9	14	7.86	A
00092278	1990	9	15	7.88	A
00092278	1990	9	16	7.95	A
00092278	1990	9	17	8.05	A
00092278	1990	9	18	8.17	A
00092278	1990	9	19	8.15	A
00092278	1990	9	20	8.27	A
00092278	1990	9	21	8.17	A
00092278	1990	9	22	8.23	A
00092278	1990	9	23	8.32	A
00092278	1990	9	24	8.49	A
00092278	1990	9	25	8.48	A
00092278	1990	9	26	8.41	A
00092278	1990	9	27	8.43	A
00092278	1990	9	28	8.38	A
00092278	1990	9	29	8.23	A
00092278	1990	9	30	8.1	A
00092278	1990	10	1	6.46	A
00092278	1990	10	2	6.48	A
00092278	1990	10	3	6.53	A
00092278	1990	10	4	6.56	A
00092278	1990	10	5	6.59	A
00092278	1990	10	6	6.64	A
00092278	1990	10	7	6.44	A
00092278	1990	10	8	6.54	A
00092278	1990	10	9	6.64	A
00092278	1990	10	10	6.57	A
00092278	1990	10	11	6.58	A
00092278	1990	10	12	6.61	A
00092278	1990	10	13	6.58	A
00092278	1990	10	14	6.58	A
00092278	1990	10	15	6.55	A
00092278	1990	10	16	6.57	A
00092278	1990	10	17	6.54	A
00092278	1990	10	18	6.51	A
00092278	1990	10	19	6.65	A
00092278	1990	10	20	6.88	A
00092278	1990	10	21	6.89	A
00092278	1990	10	22	6.8	A
00092278	1990	10	23	6.8	A
00092278	1990	10	24	6.78	A
00092278	1990	10	25	6.83	A
00092278	1990	10	26	6.79	A
00092278	1990	10	27	6.85	A
00092278	1990	10	28	6.91	A
00092278	1990	10	29	6.89	A
00092278	1990	10	30	6.9	A
00092278	1990	10	31	6.94	A
00092278	1990	11	1	6.94	A
00092278	1990	11	2	6.92	A
00092278	1990	11	3	6.91	A
00092278	1990	11	4	6.93	A
00092278	1990	11	5	6.88	A
00092278	1990	11	6	6.83	A
00092278	1990	11	7	6.62	A
00092278	1990	11	8	5.85	A
00092278	1990	11	9	5.59	A
00092278	1990	11	10	5.58	A
00092278	1990	11	11	5.62	A
00092278	1990	11	12	5.64	A
00092278	1990	11	13	5.66	A
00092278	1990	11	14	5.59	A
00092278	1990	11	15	5.56	A
00092278	1990	11	16	5.74	A
00092278	1990	11	17	5.97	A
00092278	1990	11	18	5.99	A
00092278	1990	11	19	5.99	A
00092278	1990	11	20	5.98	A
00092278	1990	11	21	6.05	A
00092278	1990	11	22	6.05	A
00092278	1990	11	23	6.22	A
00092278	1990	11	24	6.38	A
00092278	1990	11	25	6.28	A
00092278	1990	11	26	6.18	A
00092278	1990	11	27	6.24	A
00092278	1990	11	28	6.28	A
00092278	1990	11	29	6.45	A
00092278	1990	11	30	6.65	A
00092278	1990	12	1	6.63	A
00092278	1990	12	2	6.62	A
00092278	1990	12	3	6.71	A
00092278	1990	12	4	6.79	A
00092278	1990	12	5	6.71	A
00092278	1990	12	6	6.59	A
00092278	1990	12	7	6.55	A
00092278	1990	12	8	6.31	A
00092278	1990	12	9	6.43	A
00092278	1990	12	10	6.55	A
00092278	1990	12	11	6.5	A
00092278	1990	12	12	6.42	A
00092278	1990	12	13	6.47	A
00092278	1990	12	14	6.61	A
00092278	1990	12	15	6.46	A
00092278	1990	12	16	6.56	A
00092278	1990	12	17	6.59	A
00092278	1990	12	18	6.53	A
00092278	1990	12	19	6.46	A
00092278	1990	12	20	6.57	A
00092278	1990	12	21	6.65	A
00092278	1990	12	22	6.85	A
00092278	1990	12	23	7.09	A
00092278	1990	12	24	7.3	A
00092278	1990	12	25	7.34	A
00092278	1990	12	26	7.25	A
00092278	1990	12	27	7.05	A
00092278	1990	12	28	7.01	A
00092278	1990	12	29	6.82	A
00092278	1990	12	30	6.7	A
00092278	1990	12	31	6.52	A
00092278	1991	1	1	6.69	A
00092278	1991	1	2	6.8	A
00092278	1991	1	3	6.73	A
00092278	1991	1	4	6.59	A
00092278	1991	1	5	6.44	A
00092278	1991	1	6	6.37	A
00092278	1991	1	7	6.2	A
00092278	1991	1	8	6.14	A
00092278	1991	1	9	6.19	A
00092278	1991	1	10	6.18	A
00092278	1991	1	11	6.2	A
00092278	1991	1	12	6.25	A
00092278	1991	1	13	6.48	A
00092278	1991	1	14	6.48	A
00092278	1991	1	15	6.35	A
00092278	1991	1	16	6.33	A
00092278	1991	1	17	6.3	A
00092278	1991	1	18	6.28	A
00092278	1991	1	19	6.34	A
00092278	1991	1	20	6.28	A
00092278	1991	1	21	6.35	A
00092278	1991	1	22	6.5	A
00092278	1991	1	23	6.6	A
00092278	1991	1	24	6.6	A
00092278	1991	1	25	6.5	A
00092278	1991	1	26	6.73	A
00092278	1991	1	27	6.77	A
00092278	1991	1	28	6.69	A
00092278	1991	1	29	6.56	A
00092278	1991	1	30	6.61	A
00092278	1991	1	31	6.67	A
00092278	1991	2	6	5.43	A
00092278	1991	10	10	8.52	A
00092278	1991	10	11	8.62	A
00092278	1991	10	12	8.51	A
00092278	1991	10	13	8.44	A
00092278	1991	10	14	8.41	A
00092278	1991	10	15	8.45	A
00092278	1991	10	16	8.62	A
00092278	1991	10	17	8.59	A
00092278	1991	10	18	8.33	A
00092278	1991	10	19	8.4	A
00092278	1991	10	20	8.23	A
00092278	1991	10	21	7.98	A
00092278	1991	10	22	7.64	A
00092278	1991	10	23	7.52	A
00092278	1991	10	24	7.52	A
00092278	1991	10	25	7.62	A
00092278	1991	10	26	7.78	A
00092278	1991	10	27	7.74	A
00092278	1991	10	28	7.62	A
00092278	1991	10	29	7.54	A
00092278	1991	10	30	7.54	A
00092278	1991	10	31	7.58	A
00092278	1991	11	1	7.51	A
00092278	1991	11	2	7.5	A
00092278	1991	11	3	7.49	A
00092278	1991	11	4	7.41	A
00092278	1991	11	5	7.34	A
00092278	1991	11	6	7.41	A
00092278	1991	11	7	7.51	A
00092278	1991	11	8	7.53	A
00092278	1991	11	9	7.17	A
00092278	1991	11	10	7.36	A
00092278	1991	11	11	7.63	A
00092278	1991	11	12	7.61	A
00092278	1991	11	13	7.65	A
00092278	1991	11	14	7.65	A
00092278	1991	11	15	7.56	A
00092278	1991	11	16	7.52	A
00092278	1991	11	17	7.53	A
00092278	1991	11	18	7.56	A
00092278	1991	11	19	7.48	A
00092278	1991	11	20	7.46	A
00092278	1991	11	21	7.46	A
00092278	1991	11	22	7.4	A
00092278	1991	11	23	7.35	A
00092278	1991	11	24	7.38	A
00092278	1991	11	25	7.48	A
00092278	1991	11	26	7.49	A
00092278	1991	11	27	7.38	A
00092278	1991	11	28	7.42	A
00092278	1991	11	29	7.6	A
00092278	1991	11	30	7.8	A
00092278	1991	12	1	7.65	A
00092278	1991	12	2	7.51	A
00092278	1991	12	3	7.33	A
00092278	1991	12	4	7.44	A
00092278	1991	12	5	7.74	A
00092278	1991	12	6	7.65	A
00092278	1991	12	7	7.54	A
00092278	1991	12	8	7.61	A
00092278	1991	12	9	7.91	A
00092278	1991	12	10	7.88	A
00092278	1991	12	11	7.86	A
00092278	1991	12	12	7.77	A
00092278	1991	12	13	7.77	A
00092278	1991	12	14	7.72	A
00092278	1991	12	15	7.77	A
00092278	1991	12	16	7.72	A
00092278	1991	12	17	7.75	A
00092278	1991	12	18	7.65	A
00092278	1991	12	19	7.51	A
00092278	1991	12	20	8.01	A
00092278	1991	12	21	7.83	A
00092278	1991	12	22	7.78	A
00092278	1991	12	23	7.74	A
00092278	1991	12	24	7.83	A
00092278	1991	12	25	7.79	A
00092278	1991	12	26	7.77	A
00092278	1991	12	27	7.62	A
00092278	1991	12	28	7.56	A
00092278	1991	12	29	7.56	A
00092278	1991	12	30	7.67	A
00092278	1991	12	31	7.73	A
00092278	1992	1	1	7.61	A
00092278	1992	1	2	7.6	A
00092278	1992	1	3	7.54	A
00092278	1992	1	4	7.53	A
00092278	1992	1	5	7.55	A
00092278	1992	1	6	7.49	A
00092278	1992	1	7	7.46	A
00092278	1992	1	8	7.38	A
00092278	1992	1	9	7.17	A
00092278	1992	1	10	7.28	A
00092278	1992	1	11	7.38	A
00092278	1992	1	12	7.16	A
00092278	1992	1	13	6.53	A
00092278	1992	1	14	7.15	A
00092278	1992	1	15	7.03	A
00092278	1992	1	22	6.98	A
00092278	1992	1	23	6.68	A
00092278	1992	1	24	6.94	A
00092278	1992	1	25	7.08	A
00092278	1992	1	26	7.01	A
00092278	1992	1	27	6.85	A
00092278	1992	1	28	6.51	A
00092278	1992	1	29	6.39	A
00092278	1992	1	30	6.32	A
00092278	1992	1	31	6.36	A
00092278	1992	2	1	6.5	A
00092278	1992	2	2	6.53	A
00092278	1992	2	3	6.53	A
00092278	1992	2	4	6.37	A
00092278	1992	2	5	5.83	A
00092278	1992	2	6	5.89	A
00092278	1992	2	7	6.1	A
00092278	1992	2	8	6.19	A
00092278	1992	2	9	6.31	A
00092278	1992	2	10	6.32	A
00092278	1992	2	11	6.33	A
00092278	1992	2	12	6.26	A
00092278	1992	2	13	6.22	A
00092278	1992	2	14	6.19	A
00092278	1992	2	15	6.15	A
00092278	1992	2	16	6.18	A
00092278	1992	2	17	6.02	A
00092278	1992	2	18	5.78	A
00092278	1992	2	19	5.83	A
00092278	1992	2	20	6.08	A
00092278	1992	2	21	6.14	A
00092278	1992	2	22	6.06	A
00092278	1992	2	23	5.82	A
00092278	1992	2	24	5.87	A
00092278	1992	2	25	5.61	A
00092278	1992	2	26	5.62	A
00092278	1992	2	27	5.8	A
00092278	1992	2	28	5.83	A
00092278	1992	2	29	5.87	A
00092278	1992	3	1	5.89	A
00092278	1992	3	2	5.89	A
00092278	1992	4	15	6.91	A
00092278	1992	4	16	6.97	A
00092278	1992	4	17	6.9	A
00092278	1992	4	18	6.86	A
00092278	1992	4	19	6.63	A
00092278	1992	4	20	6.54	A
00092278	1992	4	21	6.55	A
00092278	1992	4	22	6.67	A
00092278	1992	4	23	6.83	A
00092278	1992	4	24	6.92	A
00092278	1992	4	25	6.92	A
00092278	1992	4	26	7.01	A
00092278	1992	4	27	7.09	A
00092278	1992	4	28	7.26	A
00092278	1992	4	29	7.22	A
00092278	1992	4	30	7.12	A
00092278	1992	5	1	7.11	A
00092278	1992	5	2	7.09	A
00092278	1992	5	3	7.08	A
00092278	1992	5	4	7.17	A
00092278	1992	5	5	7.21	A
00092278	1992	5	6	7.31	A
00092278	1992	5	7	7.42	A
00092278	1992	5	8	7.44	A
00092278	1992	5	9	7.42	A
00092278	1992	5	10	7.42	A
00092278	1992	5	11	7.42	A
00092278	1992	5	12	7.46	A
00092278	1992	5	13	7.41	A
00092278	1992	5	14	7.51	A
00092278	1992	5	15	7.68	A
00092278	1992	5	16	7.77	A
00092278	1992	5	17	7.69	A
00092278	1992	5	18	7.72	A
00092278	1992	5	19	7.81	A
00092278	1992	5	20	7.78	A
00092278	1992	5	21	7.76	A
00092278	1992	5	22	7.76	A
00092278	1992	5	23	7.92	A
00092278	1992	5	24	7.96	A
00092278	1992	5	25	7.97	A
00092278	1992	5	26	7.94	A
00092278	1992	5	27	7.88	A
00092278	1992	5	28	7.79	A
00092278	1992	5	29	7.75	A
00092278	1992	5	30	7.82	A
00092278	1992	5	31	7.94	A
00092278	1992	6	1	7.93	A
00092278	1992	6	2	7.93	A
00092278	1992	6	3	7.78	A
00092278	1992	6	4	7.88	A
00092278	1992	6	5	7.91	A
00092278	1992	6	6	7.98	A
00092278	1992	6	7	8.04	A
00092278	1992	6	8	7.98	A
00092278	1992	6	9	7.85	A
00092278	1992	6	10	7.91	A
00092278	1992	6	11	7.9	A
00092278	1992	6	12	7.83	A
00092278	1992	6	13	7.94	A
00092278	1992	6	14	7.7	A
00092278	1992	6	15	7.81	A
00092278	1992	6	16	8.03	A
00092278	1992	6	17	8.1	A
00092278	1992	6	18	8.12	A
00092278	1992	6	19	8.2	A
00092278	1992	6	20	8.26	A
00092278	1992	6	21	8.26	A
00092278	1992	6	22	8.24	A
00092278	1992	6	23	8.03	A
00092278	1992	6	24	7.94	A
00092278	1992	6	25	7.89	A
00092278	1992	6	26	7.84	A
00092278	1992	6	27	7.9	A
00092278	1992	6	28	7.95	A
00092278	1992	6	29	7.86	A
00092278	1992	6	30	7.67	A
00092278	1992	7	1	7.43	A
00092278	1992	7	2	7.6	A
00092278	1992	7	3	7.93	A
00092278	1992	7	4	8.16	A
00092278	1992	7	5	8.26	A
00092278	1992	7	6	8.3	A
00092278	1992	7	7	8.33	A
00092278	1992	7	8	8.46	A
00092278	1992	7	9	8.49	A
00092278	1992	7	10	8.49	A
00092278	1992	7	11	8.53	A
00092278	1992	7	12	8.56	A
00092278	1992	7	13	8.55	A
00092278	1992	7	14	8.43	A
00092278	1992	7	15	8.32	A
00092278	1992	7	16	8.29	A
00092278	1992	7	17	8.33	A
00092278	1992	7	18	8.42	A
00092278	1992	7	19	8.44	A
00092278	1992	7	20	8.46	A
00092278	1992	7	21	8.81	A
00092278	1992	7	22	8.21	A
00092278	1992	7	23	8.05	A
00092278	1992	7	24	7.9	A
00092278	1992	7	25	7.89	A
00092278	1992	7	26	7.87	A
00092278	1992	7	27	7.85	A
00092278	1992	7	28	7.99	A
00092278	1992	7	29	8.09	A
00092278	1992	7	30	8.15	A
00092278	1992	7	31	8.23	A
00092278	1992	8	1	8.24	A
00092278	1992	8	2	8.26	A
00092278	1992	8	3	8.29	A
00092278	1992	8	4	8.44	A
00092278	1992	8	5	8.49	A
00092278	1992	8	6	8.34	A
00092278	1992	8	7	8.37	A
00092278	1992	8	8	8.43	A
00092278	1992	8	9	8.34	A
00092278	1992	8	10	8.01	A
00092278	1992	8	11	7.66	A
00092278	1992	8	12	7.53	A
00092278	1992	8	13	7.14	A
00092278	1992	8	14	6.94	A
00092278	1992	8	15	6.92	A
00092278	1992	8	16	6.86	A
00092278	1992	8	17	7.01	A
00092278	1992	8	18	7.12	A
00092278	1992	8	19	7.1	A
00092278	1992	8	20	7.09	A
00092278	1992	8	21	7.02	A
00092278	1992	8	22	6.81	A
00092278	1992	8	23	6.62	A
00092278	1992	8	24	6.59	A
00092278	1992	8	25	6.36	A
00092278	1992	8	26	6.18	A
00092278	1992	8	27	6.2	A
00092278	1992	8	28	6.43	A
00092278	1992	8	29	6.67	A
00092278	1992	8	30	6.76	A
00092278	1992	8	31	6.81	A
00092278	1992	9	1	6.88	A
00092278	1992	9	2	6.78	A
00092278	1992	9	3	6.59	A
00092278	1992	9	4	6.71	A
00092278	1992	9	5	6.78	A
00092278	1992	9	6	6.78	A
00092278	1992	9	7	6.86	A
00092278	1992	9	8	6.68	A
00092278	1992	9	9	6.56	A
00092278	1992	9	10	6.58	A
00092278	1992	9	11	6.62	A
00092278	1992	9	12	6.66	A
00092278	1992	9	13	6.87	A
00092278	1992	9	14	6.96	A
00092278	1992	9	15	6.83	A
00092278	1992	9	16	6.71	A
00092278	1992	9	17	6.86	A
00092278	1992	9	18	6.9	A
00092278	1992	9	19	6.96	A
00092278	1992	9	20	6.99	A
00092278	1992	9	21	6.96	A
00092278	1992	9	22	6.98	A
00092278	1992	9	23	7.08	A
00092278	1992	9	24	7.1	A
00092278	1992	9	25	6.94	A
00092278	1992	9	26	6.73	A
00092278	1992	9	27	6.7	A
00092278	1992	9	28	6.74	A
00092278	1992	9	29	6.91	A
00092278	1992	9	30	6.98	A
00092278	1992	10	1	6.9	A
00092278	1992	10	2	6.76	A
00092278	1992	10	3	6.47	A
00092278	1992	10	4	6.21	A
00092278	1992	10	5	6.46	A
00092278	1992	10	6	6.47	A
00092278	1992	10	7	6.5	A
00092278	1992	10	8	6.41	A
00092278	1992	10	9	6.66	A
00092278	1992	10	10	6.73	A
00092278	1992	10	11	6.71	A
00092278	1992	10	12	6.72	A
00092278	1992	10	13	6.63	A
00092278	1992	10	14	6.65	A
00092278	1992	10	15	6.69	A
00092278	1992	10	16	6.75	A
00092278	1992	10	17	6.41	A
00092278	1992	10	18	6.37	A
00092278	1992	10	19	6.47	A
00092278	1992	10	20	6.45	A
00092278	1992	10	21	6.4	A
00092278	1992	10	22	6.49	A
00092278	1992	10	23	6.69	A
00092278	1992	10	24	6.79	A
00092278	1992	10	25	6.71	A
00092278	1992	10	26	6.71	A
00092278	1992	10	27	6.8	A
00092278	1992	10	28	6.74	A
00092278	1992	10	29	6.78	A
00092278	1992	10	30	6.86	A
00092278	1992	10	31	6.88	A
00092278	1992	11	1	6.81	A
00092278	1992	11	2	6.59	A
00092278	1992	11	3	6.63	A
00092278	1992	11	4	6.37	A
00092278	1992	11	5	6.26	A
00092278	1992	11	6	6.39	A
00092278	1992	11	7	6.46	A
