97654321	2000	5	11	4360		
97654321	2000	5	12	4100		
97654321	2000	5	13	4880		
97654321	2000	5	14	5140		
97654321	2000	5	15	4010		
97654321	2000	5	16	3140		
97654321	2000	5	17	2660		
97654321	2000	5	18	2240		
97654321	2000	5	19	1820		
97654321	2000	5	20	4060		
97654321	2000	5	21	5970		
97654321	2000	5	22	5960		
97654321	2000	5	23	3270		
97654321	2000	5	24	2160		
97654321	2000	5	25	2030		
97654321	2000	5	26	4240		
97654321	2000	5	27	3980		
97654321	2000	5	28	5850		
97654321	2000	5	29	4260		
97654321	2000	5	30	4190		
97654321	2000	5	31	4220		
97654321	2000	6	1	3680		
97654321	2000	6	2	3830		
97654321	2000	6	3	4660		
97654321	2000	6	4	3350		
97654321	2000	6	5	4480		
97654321	2000	6	6	5480		
97654321	2000	6	7	4010		
97654321	2000	6	8	3300		
97654321	2000	6	9	3100		
97654321	2000	6	10	3110		
97654321	2000	6	11	2790		
97654321	2000	6	12	2090		
97654321	2000	6	13	2950		
97654321	2000	6	14	3100		
97654321	2000	6	15	2800		
97654321	2000	6	16	2830		
97654321	2000	6	17	3450		
97654321	2000	6	18	2740		
97654321	2000	6	19	4290		
97654321	2000	6	20	5890		
97654321	2000	6	21	3470		
97654321	2000	6	22	6010		
97654321	2000	6	23	5070		
97654321	2000	6	24	4750		
97654321	2000	6	25	4090		
97654321	2000	6	26	3550		
97654321	2000	6	27	3650		
97654321	2000	6	28	4720		
97654321	2000	6	29	5760		
97654321	2000	6	30	4260		
97654321	2000	7	1	4490		
97654321	2000	7	2	4090		
97654321	2000	7	3	2780		
97654321	2000	7	4	2830		
97654321	2000	7	5	2880		
97654321	2000	7	6	2220		
97654321	2000	7	7	2540		
97654321	2000	7	8	2980		
97654321	2000	7	9	2070		
97654321	2000	7	10	1650		
97654321	2000	7	11	2080		
97654321	2000	7	12	2180		
97654321	2000	7	13	2600		
97654321	2000	7	14	2740		
97654321	2000	7	15	1860		
97654321	2000	7	16	1430		
97654321	2000	7	17	1580		
97654321	2000	7	18	1490		
97654321	2000	7	19	2450		
97654321	2000	7	20	2540		
97654321	2000	7	21	2750		
97654321	2000	7	22	3080		
97654321	2000	7	23	1940		
97654321	2000	7	24	1400		
97654321	2000	7	25	1640		
97654321	2000	7	26	2520		
97654321	2000	7	27	2750		
97654321	2000	7	28	2270		
97654321	2000	7	29	1940		
97654321	2000	7	30	1600		
97654321	2000	7	31	1480		
97654321	2000	8	1	2420		
97654321	2000	8	2	3280		
97654321	2000	8	3	3200		
97654321	2000	8	4	4020		
97654321	2000	8	5	3280		
97654321	2000	8	6	1890		
97654321	2000	8	7	1370		
97654321	2000	8	8	1930		
97654321	2000	8	9	2390		
97654321	2000	8	10	2430		
97654321	2000	8	11	3350		
97654321	2000	8	12	3640		
97654321	2000	8	13	2270		
97654321	2000	8	14	1690		
97654321	2000	8	15	2090		
97654321	2000	8	16	2470		
97654321	2000	8	17	2670		
97654321	2000	8	18	2210		
97654321	2000	8	19	2090		
97654321	2000	8	20	1570		
97654321	2000	8	21	1240		
97654321	2000	8	22	1400		
97654321	2000	8	23	1270		
97654321	2000	8	24	1140		
97654321	2000	8	25	1100		
97654321	2000	8	26	1830		
97654321	2000	8	27	1400		
97654321	2000	8	28	1080		
97654321	2000	8	29	860		
97654321	2000	8	30	1090		
97654321	2000	8	31	1930		
97654321	2000	9	1	1640		
97654321	2000	9	2	1330		
97654321	2000	9	3	1130		
97654321	2000	9	4	1060		
97654321	2000	9	5	969		
97654321	2000	9	6	1670		
97654321	2000	9	7	1940		
97654321	2000	9	8	1950		
97654321	2000	9	9	1560		
97654321	2000	9	10	1240		
97654321	2000	9	11	1030		
97654321	2000	9	12	1030		
97654321	2000	9	13	1400		
97654321	2000	9	14	1980		
97654321	2000	9	15	1910		
97654321	2000	9	16	2150		
97654321	2000	9	17	1420		
97654321	2000	9	18	1180		
97654321	2000	9	19	1060		
97654321	2000	9	20	1540		
97654321	2000	9	21	2390		
97654321	2000	9	22	2210		
97654321	2000	9	23	1870		0
97654321	2000	9	24	1860		
97654321	2000	9	25	1530		
97654321	2000	9	26	2460		
97654321	2000	9	27	2270		
97654321	2000	9	28	1520		
97654321	2000	9	29	1680		
97654321	2000	9	30	1690		
97654321	2000	10	1	2220		
97654321	2000	10	2	1690		
97654321	2000	10	3	1200		
97654321	2000	10	4	1080		
97654321	2000	10	5	1180		
97654321	2000	10	6	1420		
97654321	2000	10	7	1480		
97654321	2000	10	8	1390		0
97654321	2000	10	9	1250		
97654321	2000	10	10	1120		
97654321	2000	10	11	1140		
97654321	2000	10	12	1170		
97654321	2000	10	13	940		
97654321	2000	10	14	798		
97654321	2000	10	15	834		
97654321	2000	10	16	776		
97654321	2000	10	17	849		
97654321	2000	10	18	822		
97654321	2000	10	19	738		
97654321	2000	10	20	849		
97654321	2000	10	21	1080		
97654321	2000	10	22	1060		
97654321	2000	10	23	1060		0
97654321	2000	10	24	993		
97654321	2000	10	25	1060		
97654321	2000	10	26	1100		
97654321	2000	10	27	1130		
97654321	2000	10	28	1210		
97654321	2000	10	29	1040		
97654321	2000	10	30	1120		
97654321	2000	10	31	1130		
97654321	2000	11	1	1110		
97654321	2000	11	2	973		
97654321	2000	11	3	1210		
97654321	2000	11	4	949		
97654321	2000	11	5	1170		
97654321	2000	11	6	1150		
97654321	2000	11	7	1230		
97654321	2000	11	8	2360		
97654321	2000	11	9	8970		
97654321	2000	11	10	26500		
97654321	2000	11	11	21300		
97654321	2000	11	12	11000		
97654321	2000	11	13	5900		0
97654321	2000	11	14	5600		
97654321	2000	11	15	2300		
97654321	2000	11	16	2910		
97654321	2000	11	17	4810		
97654321	2000	11	18	4370		
97654321	2000	11	19	7500		
97654321	2000	11	20	7070		
97654321	2000	11	21	5570		
97654321	2000	11	22	5350		0
97654321	2000	11	23	4950		
97654321	2000	11	24	5190		
97654321	2000	11	25	22100		
97654321	2000	11	26	32200		
97654321	2000	11	27	22300		
97654321	2000	11	28	15400		
97654321	2000	11	29	9480		
97654321	2000	11	30	9740		
97654321	2000	12	1	5820		
97654321	2000	12	2	5910		
97654321	2000	12	3	5220		
97654321	2000	12	4	3160		
97654321	2000	12	5	3260		
97654321	2000	12	6	3620		
97654321	2000	12	7	2290		
97654321	2000	12	8	3730		
97654321	2000	12	9	2680		
97654321	2000	12	10	2200		
97654321	2000	12	11	2980		
97654321	2000	12	12	3290		
97654321	2000	12	13	3770		
97654321	2000	12	14	7350		
97654321	2000	12	15	11300		
97654321	2000	12	16	12600		
97654321	2000	12	17	33600		
97654321	2000	12	18	42200		
97654321	2000	12	19	31800		
97654321	2000	12	20	23000		
97654321	2000	12	21	23400		
97654321	2000	12	22	18300		
97654321	2000	12	23	12400		
97654321	2000	12	24	9000		
97654321	2000	12	25	7460		
97654321	2000	12	26	6350		
97654321	2000	12	27	11100		
97654321	2000	12	28	26100		
97654321	2000	12	29	28300		
97654321	2000	12	30	20600		
97654321	2000	12	31	10400		
97654321	2001	1	1	10700		
97654321	2001	1	2	9040		
97654321	2001	1	3	7050		
97654321	2001	1	4	7590		
97654321	2001	1	5	7830		
97654321	2001	1	6	6060		
97654321	2001	1	7	4320		
97654321	2001	1	8	19100		
97654321	2001	1	9	25300		
97654321	2001	1	10	21600		
97654321	2001	1	11	15900		
97654321	2001	1	12	16000		
97654321	2001	1	13	15100		
97654321	2001	1	14	12400		0
97654321	2001	1	15	14500		0
97654321	2001	1	16	11900		0
97654321	2001	1	17	14500		
97654321	2001	1	18	14600		
97654321	2001	1	19	43200		
97654321	2001	1	20	90300		
97654321	2001	1	21	118000		
97654321	2001	1	22	125000		
97654321	2001	1	23	118000		
97654321	2001	1	24	97500		
97654321	2001	1	25	63100		
97654321	2001	1	26	36800		
97654321	2001	1	27	25800		
97654321	2001	1	28	19700		
97654321	2001	1	29	19300		
97654321	2001	1	30	36600		
97654321	2001	1	31	49300		
97654321	2001	2	1	44700		
97654321	2001	2	2	38300		
97654321	2001	2	3	32300		
97654321	2001	2	4	27300		
97654321	2001	2	5	25700		
97654321	2001	2	6	20500		
97654321	2001	2	7	16800		
97654321	2001	2	8	13800		
97654321	2001	2	9	13900		
97654321	2001	2	10	19600		
97654321	2001	2	11	20800		
97654321	2001	2	12	21200		
97654321	2001	2	13	37400		
97654321	2001	2	14	67800		
97654321	2001	2	15	87800		
97654321	2001	2	16	86300		
97654321	2001	2	17	91100		
97654321	2001	2	18	103000		
97654321	2001	2	19	108000		
97654321	2001	2	20	98600		
97654321	2001	2	21	85100		
97654321	2001	2	22	68800		
97654321	2001	2	23	51600		
97654321	2001	2	24	42500		
97654321	2001	2	25	40800		
97654321	2001	2	26	45300		
97654321	2001	2	27	44100		
97654321	2001	2	28	48700		
97654321	2001	3	1	62300		
97654321	2001	3	2	65000		
97654321	2001	3	3	80100		
97654321	2001	3	4	103000		
97654321	2001	3	5	109000		
97654321	2001	3	6	101000		
97654321	2001	3	7	80000		0
97654321	2001	3	8	59600		
97654321	2001	3	9	45900		
97654321	2001	3	10	38600		
97654321	2001	3	11	35100		
97654321	2001	3	12	29300		
97654321	2001	3	13	54700		
97654321	2001	3	14	82600		
97654321	2001	3	15	98200		
97654321	2001	3	16	116000		
97654321	2001	3	17	123000		
97654321	2001	3	18	116000		
97654321	2001	3	19	97600		
97654321	2001	3	20	77900		
97654321	2001	3	21	82600		
97654321	2001	3	22	98000		
97654321	2001	3	23	98800		
97654321	2001	3	24	92000		
97654321	2001	3	25	77300		
97654321	2001	3	26	56200		
97654321	2001	3	27	43700		
97654321	2001	3	28	37700		
97654321	2001	3	29	35300		
97654321	2001	3	30	32800		0
97654321	2001	3	31	29200		
97654321	2001	4	1	26500		
97654321	2001	4	2	22200		
97654321	2001	4	3	20200		
97654321	2001	4	4	42000		
97654321	2001	4	5	92700		
97654321	2001	4	6	120000		
97654321	2001	4	7	129000		
97654321	2001	4	8	128000		
97654321	2001	4	9	114000		
97654321	2001	4	10	84900		
97654321	2001	4	11	59800		
97654321	2001	4	12	47300		
97654321	2001	4	13	40500		
97654321	2001	4	14	42100		
97654321	2001	4	15	39100		
97654321	2001	4	16	44700		
97654321	2001	4	17	46900		
97654321	2001	4	18	42200		
97654321	2001	4	19	39300		
97654321	2001	4	20	32200		
97654321	2001	4	21	23400		0
97654321	2001	4	22	20800		
97654321	2001	4	23	12700		
97654321	2001	4	24	18600		
97654321	2001	4	25	23100		
97654321	2001	4	26	16500		
97654321	2001	4	27	14900		
97654321	2001	4	28	11800		
97654321	2001	4	29	9090		
97654321	2001	4	30	9160		
97654321	2001	5	1	6680		
97654321	2001	5	2	6660		
97654321	2001	5	3	6540		
97654321	2001	5	4	5070		
97654321	2001	5	5	4480		
97654321	2001	5	6	5340		0
97654321	2001	5	7	3700		
97654321	2001	5	8	5010		
97654321	2001	5	9	7470		
97654321	2001	5	10	8160		0
97654321	2001	5	11	7760		
97654321	2001	5	12	12700		
97654321	2001	5	13	9180		
97654321	2001	5	14	7810		
97654321	2001	5	15	4500		
97654321	2001	5	16	5180		
97654321	2001	5	17	3740		
97654321	2001	5	18	4420		
97654321	2001	5	19	4580		
97654321	2001	5	20	3830		
97654321	2001	5	21	5930		0
97654321	2001	5	22	12200		
97654321	2001	5	23	10900		
97654321	2001	5	24	9640		
97654321	2001	5	25	8690		
97654321	2001	5	26	8900		
97654321	2001	5	27	6490		
97654321	2001	5	28	4870		
97654321	2001	5	29	12100		
97654321	2001	5	30	13500		
97654321	2001	5	31	13400		
97654321	2001	6	1	19000		
97654321	2001	6	2	18600		
97654321	2001	6	3	15300		
97654321	2001	6	4	14100		
97654321	2001	6	5	27200		0
97654321	2001	6	6	39000		
97654321	2001	6	7	32700		
97654321	2001	6	8	51000		
97654321	2001	6	9	68400		
97654321	2001	6	10	68100		
97654321	2001	6	11	62200		
97654321	2001	6	12	51900		
97654321	2001	6	13	33900		
97654321	2001	6	14	24500		
97654321	2001	6	15	20200		
97654321	2001	6	16	18200		
97654321	2001	6	17	12100		
97654321	2001	6	18	8250		
97654321	2001	6	19	9580		
97654321	2001	6	20	7740		0
97654321	2001	6	21	6630		
97654321	2001	6	22	8280		
97654321	2001	6	23	5740		
97654321	2001	6	24	4580		
97654321	2001	6	25	3740		
97654321	2001	6	26	4080		
97654321	2001	6	27	4790		
97654321	2001	6	28	8750		
97654321	2001	6	29	6020		
97654321	2001	6	30	9660		
97654321	2001	7	1	10900		
97654321	2001	7	2	8050		
97654321	2001	7	3	7890		
97654321	2001	7	4	9180		
97654321	2001	7	5	12500		0
97654321	2001	7	6	12200		
97654321	2001	7	7	13300		
97654321	2001	7	8	7420		
97654321	2001	7	9	6690		
97654321	2001	7	10	6100		
97654321	2001	7	11	5580		
97654321	2001	7	12	6750		
97654321	2001	7	13	7300		
97654321	2001	7	14	6780		
97654321	2001	7	15	4380		
97654321	2001	7	16	2210		
97654321	2001	7	17	3090		
97654321	2001	7	18	3900		
97654321	2001	7	19	3240		
97654321	2001	7	20	3110		0
97654321	2001	7	21	3580		
97654321	2001	7	22	3790		0
97654321	2001	7	23	3190		
97654321	2001	7	24	3270		
97654321	2001	7	25	3110		
97654321	2001	7	26	3410		
97654321	2001	7	27	4140		
97654321	2001	7	28	3510		
97654321	2001	7	29	1940		
97654321	2001	7	30	1650		
97654321	2001	7	31	3120		
97654321	2001	8	1	4080		
97654321	2001	8	2	3760		
97654321	2001	8	3	3330		
97654321	2001	8	4	3570		0
97654321	2001	8	5	2500		
97654321	2001	8	6	4390		
97654321	2001	8	7	5100		
97654321	2001	8	8	6290		
97654321	2001	8	9	3700		
97654321	2001	8	10	9110		
97654321	2001	8	11	11000		
97654321	2001	8	12	12300		
97654321	2001	8	13	10700		
97654321	2001	8	14	15800		
97654321	2001	8	15	11300		
97654321	2001	8	16	7860		
97654321	2001	8	17	7110		
97654321	2001	8	18	6170		
97654321	2001	8	19	4640		
97654321	2001	8	20	2670		
97654321	2001	8	21	3820		
97654321	2001	8	22	4010		
97654321	2001	8	23	4340		
97654321	2001	8	24	4420		
97654321	2001	8	25	3850		
97654321	2001	8	26	2000		
97654321	2001	8	27	1540		
97654321	2001	8	28	2820		
97654321	2001	8	29	3480		
97654321	2001	8	30	5490		
97654321	2001	8	31	7900		
97654321	2001	9	1	14100		
97654321	2001	9	2	23400		
97654321	2001	9	3	47000		0
97654321	2001	9	4	66300		
97654321	2001	9	5	70900		
97654321	2001	9	6	65000		
97654321	2001	9	7	55000		
97654321	2001	9	8	38000		
97654321	2001	9	9	23000		
97654321	2001	9	10	20000		
97654321	2001	9	11	23800		
97654321	2001	9	12	20900		
97654321	2001	9	13	14700		
97654321	2001	9	14	13300		
97654321	2001	9	15	10000		
97654321	2001	9	16	7820		
97654321	2001	9	17	5730		
97654321	2001	9	18	5900		0
97654321	2001	9	19	8120		
97654321	2001	9	20	15300		
97654321	2001	9	21	13100		
97654321	2001	9	22	10100		
97654321	2001	9	23	6430		
97654321	2001	9	24	4830		
97654321	2001	9	25	3450		
97654321	2001	9	26	3460		
97654321	2001	9	27	5570		
97654321	2001	9	28	6050		
97654321	2001	9	29	4990		
97654321	2001	9	30	5230		
97654321	2001	10	1	3950		0
97654321	2001	10	2	4530		0
97654321	2001	10	3	3230		
97654321	2001	10	4	4080		0
97654321	2001	10	5	4180		0
97654321	2001	10	6	6190		
97654321	2001	10	7	5340		0
97654321	2001	10	8	2960		
97654321	2001	10	9	3560		
97654321	2001	10	10	5510		0
97654321	2001	10	11	4910		
97654321	2001	10	12	18200		
97654321	2001	10	13	21400		
97654321	2001	10	14	58900		
97654321	2001	10	15	92300		
97654321	2001	10	16	95500		
97654321	2001	10	17	68500		
97654321	2001	10	18	47900		0
97654321	2001	10	19	36800		
97654321	2001	10	20	24300		
97654321	2001	10	21	15700		
97654321	2001	10	22	12800		
97654321	2001	10	23	13900		
97654321	2001	10	24	13500		
97654321	2001	10	25	11700		
97654321	2001	10	26	12300		
97654321	2001	10	27	9780		
97654321	2001	10	28	8910		
97654321	2001	10	29	7030		
97654321	2001	10	30	3470		
97654321	2001	10	31	3240		
97654321	2001	11	1	3240		
97654321	2001	11	2	3530		
97654321	2001	11	3	3720		
97654321	2001	11	4	3220		
97654321	2001	11	5	3960		
97654321	2001	11	6	3000		
97654321	2001	11	7	5980		
97654321	2001	11	8	7680		
97654321	2001	11	9	7010		
97654321	2001	11	10	5820		
97654321	2001	11	11	5320		
97654321	2001	11	12	3530		
97654321	2001	11	13	5020		0
97654321	2001	11	14	5770		
97654321	2001	11	15	6460		
97654321	2001	11	16	6600		
97654321	2001	11	17	5090		
97654321	2001	11	18	4410		
97654321	2001	11	19	3820		
97654321	2001	11	20	6690		
97654321	2001	11	21	5590		
97654321	2001	11	22	4910		
97654321	2001	11	23	3520		
97654321	2001	11	24	6820		
97654321	2001	11	25	11500		
97654321	2001	11	26	12400		
97654321	2001	11	27	15100		
97654321	2001	11	28	40400		
97654321	2001	11	29	51900		
97654321	2001	11	30	59700		
97654321	2001	12	1	77800		
97654321	2001	12	2	76700		
97654321	2001	12	3	62300		
97654321	2001	12	4	53600		
97654321	2001	12	5	41700		
97654321	2001	12	6	27600		
97654321	2001	12	7	20800		
97654321	2001	12	8	17200		
97654321	2001	12	9	16800		
97654321	2001	12	10	15400		
97654321	2001	12	11	18700		
97654321	2001	12	12	19900		
97654321	2001	12	13	28600		
97654321	2001	12	14	86300		
97654321	2001	12	15	127000		
97654321	2001	12	16	145000		
97654321	2001	12	17	155000		
97654321	2001	12	18	159000		
97654321	2001	12	19	150000		
97654321	2001	12	20	125000		
97654321	2001	12	21	90000		
97654321	2001	12	22	62300		
97654321	2001	12	23	48400		
97654321	2001	12	24	53600		
97654321	2001	12	25	56900		
97654321	2001	12	26	45600		
97654321	2001	12	27	40300		
97654321	2001	12	28	36700		
97654321	2001	12	29	30700		
97654321	2001	12	30	28100		
97654321	2001	12	31	23100		
97654321	2002	1	1	23400		0
97654321	2002	1	2	22500		
97654321	2002	1	3	21600		
97654321	2002	1	4	18900		
97654321	2002	1	5	21600		
97654321	2002	1	6	22700		0
97654321	2002	1	7	25600		
97654321	2002	1	8	26800		
97654321	2002	1	9	25000		
97654321	2002	1	10	22000		
97654321	2002	1	11	21200		0
97654321	2002	1	12	17500		
97654321	2002	1	13	12100		
97654321	2002	1	14	11700		
97654321	2002	1	15	14900		
97654321	2002	1	16	13000		
97654321	2002	1	17	11800		
97654321	2002	1	18	15200		
97654321	2002	1	19	20000		
97654321	2002	1	20	55800		
97654321	2002	1	21	70700		
97654321	2002	1	22	65100		
97654321	2002	1	23	61900		
97654321	2002	1	24	72300		
97654321	2002	1	25	102000		
97654321	2002	1	26	130000		
97654321	2002	1	27	147000		
97654321	2002	1	28	159000		
97654321	2002	1	29	162000		0
97654321	2002	1	30	150000		
97654321	2002	1	31	108000		0
97654321	2002	2	1	69900		
97654321	2002	2	2	67100		
97654321	2002	2	3	59600		0
97654321	2002	2	4	48500		
97654321	2002	2	5	40300		
97654321	2002	2	6	43500		
97654321	2002	2	7	72000		
97654321	2002	2	8	87800		
97654321	2002	2	9	78600		0
97654321	2002	2	10	65400		
97654321	2002	2	11	51800		
97654321	2002	2	12	40200		
97654321	2002	2	13	34600		
97654321	2002	2	14	31000		
97654321	2002	2	15	26000		0
97654321	2002	2	16	27100		
97654321	2002	2	17	24900		
97654321	2002	2	18	23700		0
97654321	2002	2	19	22500		
97654321	2002	2	20	24700		
97654321	2002	2	21	39700		
97654321	2002	2	22	36200		
97654321	2002	2	23	30000		0
97654321	2002	2	24	25300		
97654321	2002	2	25	20000		
97654321	2002	2	26	19500		
97654321	2002	2	27	17400		
97654321	2002	2	28	18900		
97654321	2002	3	1	16100		
97654321	2002	3	2	14300		
97654321	2002	3	3	13000		
97654321	2002	3	4	9920		
97654321	2002	3	5	12000		
97654321	2002	3	6	13700		
97654321	2002	3	7	12900		
97654321	2002	3	8	10200		
97654321	2002	3	9	10300		
97654321	2002	3	10	10300		
97654321	2002	3	11	10000		
97654321	2002	3	12	21000		
97654321	2002	3	13	47200		
97654321	2002	3	14	50200		
97654321	2002	3	15	41100		
97654321	2002	3	16	34400		
97654321	2002	3	17	52600		
97654321	2002	3	18	68400		
97654321	2002	3	19	68100		
97654321	2002	3	20	66500		
97654321	2002	3	21	73200		
97654321	2002	3	22	87600		
97654321	2002	3	23	87400		
97654321	2002	3	24	69300		
97654321	2002	3	25	57300		
97654321	2002	3	26	41800		
97654321	2002	3	27	35900		
97654321	2002	3	28	35000		
97654321	2002	3	29	28500		
97654321	2002	3	30	28400		
97654321	2002	3	31	43200		
97654321	2002	4	1	74200		
97654321	2002	4	2	97800		
97654321	2002	4	3	97100		
97654321	2002	4	4	87700		
97654321	2002	4	5	70600		
97654321	2002	4	6	48600		
97654321	2002	4	7	35900		
97654321	2002	4	8	30000		
97654321	2002	4	9	32300		
97654321	2002	4	10	33500		
97654321	2002	4	11	30900		
97654321	2002	4	12	29600		
97654321	2002	4	13	26300		
97654321	2002	4	14	19600		
97654321	2002	4	15	18500		
97654321	2002	4	16	18700		
97654321	2002	4	17	15700		
97654321	2002	4	18	15200		
97654321	2002	4	19	15100		
97654321	2002	4	20	13200		
97654321	2002	4	21	10700		
97654321	2002	4	22	11000		
97654321	2002	4	23	10500		
97654321	2002	4	24	5550		
97654321	2002	4	25	8770		
97654321	2002	4	26	7290		
97654321	2002	4	27	7500		
97654321	2002	4	28	5040		
97654321	2002	4	29	7240		
97654321	2002	4	30	8210		
97654321	2002	5	1	17300		0
97654321	2002	5	2	37400		
97654321	2002	5	3	30800		
97654321	2002	5	4	41400		0
97654321	2002	5	5	74500		
97654321	2002	5	6	97800		
97654321	2002	5	7	107000		0
97654321	2002	5	8	104000		0
97654321	2002	5	9	83200		
97654321	2002	5	10	54600		0
97654321	2002	5	11	39200		0
97654321	2002	5	12	36400		
97654321	2002	5	13	29500		
97654321	2002	5	14	27200		0
97654321	2002	5	15	20900		0
97654321	2002	5	16	16600		0
97654321	2002	5	17	14500		
97654321	2002	5	18	21700		0
97654321	2002	5	19	24800		
97654321	2002	5	20	22100		0
97654321	2002	5	21	13600		0
97654321	2002	5	22	8870		
97654321	2002	5	23	8860		0
97654321	2002	5	24	7820		
97654321	2002	5	25	8580		
97654321	2002	5	26	7050		
97654321	2002	5	27	7740		
97654321	2002	5	28	6460		
97654321	2002	5	29	8250		
97654321	2002	5	30	8260		
97654321	2002	5	31	8220		
97654321	2002	6	1	6980		
97654321	2002	6	2	6670		
97654321	2002	6	3	4600		
97654321	2002	6	4	7550		
97654321	2002	6	5	4760		0
97654321	2002	6	6	2940		
97654321	2002	6	7	4850		0
97654321	2002	6	8	5510		
97654321	2002	6	9	4170		
97654321	2002	6	10	2840		
97654321	2002	6	11	4870		
97654321	2002	6	12	4790		0
97654321	2002	6	13	5160		
97654321	2002	6	14	5780		0
97654321	2002	6	15	6730		
97654321	2002	6	16	4020		0
97654321	2002	6	17	3120		0
97654321	2002	6	18	4690		0
97654321	2002	6	19	4570		
97654321	2002	6	20	4570		
97654321	2002	6	21	5280		
97654321	2002	6	22	3700		
97654321	2002	6	23	3420		
97654321	2002	6	24	2230		
97654321	2002	6	25	3530		
97654321	2002	6	26	3750		
97654321	2002	6	27	5340		
97654321	2002	6	28	7320		0
97654321	2002	6	29	8880		0
97654321	2002	6	30	7630		
97654321	2002	7	1	11500		
97654321	2002	7	2	11300		
97654321	2002	7	3	12400		
97654321	2002	7	4	12700		
97654321	2002	7	5	11800		
97654321	2002	7	6	8610		
97654321	2002	7	7	6910		
97654321	2002	7	8	4610		
97654321	2002	7	9	4840		
97654321	2002	7	10	5950		
97654321	2002	7	11	6070		
97654321	2002	7	12	7320		
97654321	2002	7	13	9010		
97654321	2002	7	14	14400		
97654321	2002	7	15	14900		
97654321	2002	7	16	11200		
97654321	2002	7	17	9560		
97654321	2002	7	18	6750		
