1980 04 02 12	45624.27	0.00	444.32	0.00	2.85	2.85	307.28
1980 04 03 12	45964.80	0.00	449.44	0.00	2.65	2.65	290.89
1980 04 04 12	46310.40	0.00	501.95	0.00	3.59	3.59	260.37
1980 04 05 12	46310.40	0.00	512.70	0.00	7.07	7.07	281.01
1980 04 06 12	46656.00	0.82	397.37	0.00	10.21	10.21	330.84
1980 04 07 12	46803.71	4.36	393.71	0.00	9.51	9.51	327.18
1980 04 08 12	47001.60	4.09	199.62	0.00	2.55	2.55	335.72
1980 04 09 12	47347.20	1.00	486.48	0.00	-0.32	-0.32	226.73
1980 04 10 12	47347.20	0.00	510.81	0.00	1.38	1.38	201.64
1980 04 11 12	47692.80	0.00	478.39	0.00	1.58	1.58	209.69
1980 04 12 12	47890.87	0.00	515.14	0.00	1.88	1.88	199.53
1980 04 13 12	48038.40	0.00	529.78	0.00	3.08	3.08	199.63
1980 04 14 12	48384.00	0.00	537.03	0.00	7.52	7.52	229.78
1980 04 15 12	48384.00	0.00	542.44	0.00	6.41	6.41	221.88
1980 04 16 12	48729.60	0.00	514.15	0.00	9.75	9.75	316.13
1980 04 17 12	48877.32	0.00	537.60	0.00	11.58	11.58	339.04
1980 04 18 12	49075.20	0.00	535.36	0.00	16.09	16.09	400.59
1980 04 19 12	49419.71	0.00	535.31	0.00	15.22	15.22	388.95
1980 04 20 12	49420.80	0.00	511.90	0.00	19.90	19.90	557.25
1980 04 21 12	49766.40	0.00	510.14	0.00	21.96	21.96	578.78
1980 04 22 12	49790.45	0.00	513.79	0.00	21.58	21.58	498.10
1980 04 23 12	50112.00	0.00	518.87	0.00	11.04	11.04	262.79
1980 04 24 12	50310.07	0.00	524.29	0.00	7.94	7.94	220.40
1980 04 25 12	50457.60	0.00	527.20	0.00	9.31	9.31	240.97
1980 04 26 12	50777.64	0.00	519.42	0.00	11.15	11.15	282.66
1980 04 27 12	50803.20	0.00	521.50	0.00	12.73	12.73	314.83
1980 04 28 12	51148.80	0.00	525.89	0.00	14.10	14.10	339.46
1980 04 29 12	51153.87	0.00	520.35	0.00	16.13	16.13	388.37
1980 04 30 12	51494.40	0.00	525.75	0.00	15.55	15.55	380.29
1980 05 01 12	51518.45	0.00	518.29	0.00	17.52	17.52	440.04
1980 05 02 12	51840.00	0.00	527.31	0.00	17.95	17.95	441.67
1980 05 03 12	51940.77	0.00	523.77	0.00	19.57	19.57	501.07
1980 05 04 12	52185.60	0.00	511.69	0.00	20.68	20.68	525.94
1980 05 05 12	52286.37	0.00	538.03	0.00	16.33	16.33	346.35
1980 05 06 12	52531.20	0.00	545.05	0.00	11.54	11.54	230.14
1980 05 07 12	52631.97	0.00	522.85	0.00	5.03	5.03	174.84
1980 05 08 12	52876.80	0.00	526.58	0.00	4.85	4.85	192.50
1980 05 09 12	52977.57	0.00	511.78	0.00	8.91	8.91	251.78
1980 05 10 12	53222.40	0.00	504.60	0.00	7.94	7.94	232.53
1980 05 11 12	53279.94	0.00	542.24	0.00	6.95	6.95	195.38
1980 05 12 12	53568.00	0.00	536.64	0.00	8.03	8.03	213.64
1980 05 13 12	53592.06	0.00	488.85	0.00	8.66	8.66	260.26
1980 05 14 12	53912.52	0.00	471.17	0.00	9.13	9.13	286.30
1980 05 15 12	53918.67	0.00	529.49	0.00	10.97	10.97	299.12
1980 05 16 12	54174.89	0.00	510.71	0.00	15.17	15.17	379.06
1980 05 17 12	54259.20	0.00	536.16	0.00	14.65	14.65	349.46
1980 05 18 12	54406.91	0.00	540.32	0.00	16.66	16.66	396.97
1980 05 19 12	54604.80	0.00	534.11	0.00	19.46	19.46	483.22
1980 05 20 12	54628.86	0.00	532.87	0.00	21.54	21.54	572.13
1980 05 21 12	54924.84	0.00	522.89	0.00	24.91	24.91	695.47
1980 05 22 12	54950.40	0.00	529.11	0.00	26.49	26.49	721.78
1980 05 23 12	55051.17	0.00	518.69	0.00	26.62	26.62	714.34
1980 05 24 12	55294.91	0.00	509.49	0.00	24.12	24.12	636.06
1980 05 25 12	55301.07	0.29	406.49	0.00	23.34	23.34	618.23
1980 05 26 12	55443.71	0.14	483.99	0.00	22.49	22.49	525.80
1980 05 27 12	55640.52	1.67	426.08	0.00	20.99	20.99	457.66
1980 05 28 12	55646.67	3.35	403.02	0.00	22.89	22.89	535.79
1980 05 29 12	55789.32	1.31	464.03	0.00	19.73	19.73	457.79
1980 05 30 12	55961.64	1.22	394.84	0.00	15.93	15.93	417.42
1980 05 31 12	55987.20	2.52	347.53	0.00	16.45	16.45	480.13
1980 06 01 12	56044.74	1.31	397.18	0.00	14.43	14.43	394.80
1980 06 02 12	56185.27	0.27	468.93	0.00	15.02	15.02	398.66
1980 06 03 12	56331.71	2.53	404.09	0.00	16.35	16.35	508.29
1980 06 04 12	56332.80	9.45	358.71	0.00	20.22	20.22	740.56
1980 06 05 12	56356.86	4.84	358.91	0.00	20.35	20.35	806.67
1980 06 06 12	56480.52	2.88	391.88	0.00	17.85	17.85	641.43
1980 06 07 12	56594.09	4.66	393.90	0.00	14.02	14.02	521.52
1980 06 08 12	56677.31	1.53	507.11	0.00	14.29	14.29	534.28
1980 06 09 12	56678.40	0.00	520.28	0.00	17.58	17.58	640.29
1980 06 10 12	56683.46	0.00	533.04	0.00	20.15	20.15	754.23
1980 06 11 12	56735.94	0.63	388.30	0.00	23.10	23.10	1010.08
1980 06 12 12	56779.17	4.23	378.21	0.00	23.39	23.39	1043.88
1980 06 13 12	56876.47	6.42	347.16	0.00	21.24	21.24	1010.38
1980 06 14 12	56939.69	2.02	416.93	0.00	19.28	19.28	841.88
1980 06 15 12	56998.44	0.02	517.01	0.00	16.23	16.23	623.41
1980 06 16 12	56998.44	0.00	533.64	0.00	15.56	15.56	654.28
1980 06 17 12	57022.91	4.13	381.58	0.00	20.11	20.11	923.84
1980 06 18 12	57022.91	5.88	391.66	0.00	17.47	17.47	747.27
1980 06 19 12	57024.00	1.82	495.39	0.00	14.32	14.32	638.32
1980 06 20 12	57024.00	0.10	482.03	0.00	18.46	18.46	818.83
1980 06 21 12	57024.00	0.19	507.03	0.00	20.06	20.06	861.99
1980 06 22 12	57024.00	0.08	512.18	0.00	23.28	23.28	1030.88
1980 06 23 12	57022.91	2.18	399.61	0.00	24.24	24.24	1133.79
1980 06 24 12	57022.91	2.09	395.41	0.00	23.31	23.31	1053.81
1980 06 25 12	56998.44	0.63	463.74	0.00	21.39	21.39	918.65
1980 06 26 12	56939.69	2.42	405.46	0.00	17.79	17.79	841.15
1980 06 27 12	56876.47	1.62	271.05	0.00	16.63	16.63	1001.55
1980 06 28 12	56826.11	2.02	305.72	0.00	14.00	14.00	875.58
1980 06 29 12	56779.17	1.02	376.10	0.00	15.12	15.12	842.12
1980 06 30 12	56702.45	0.13	495.01	0.00	19.59	19.59	894.03
1980 07 01 12	56678.40	0.00	525.63	0.00	19.27	19.27	833.98
1980 07 02 12	56678.40	0.00	529.24	0.00	20.56	20.56	939.80
1980 07 03 12	56652.84	0.07	441.78	0.00	24.07	24.07	1194.47
1980 07 04 12	56530.87	0.99	386.49	0.00	23.26	23.26	1128.42
1980 07 05 12	56433.57	1.11	507.42	0.00	20.65	20.65	961.50
1980 07 06 12	56337.87	3.58	367.84	0.00	24.24	24.24	1308.42
1980 07 07 12	56332.80	1.36	498.08	0.00	23.52	23.52	1076.12
1980 07 08 12	56248.50	0.00	521.41	0.00	20.14	20.14	901.39
1980 07 09 12	56087.97	0.00	491.62	0.00	22.73	22.73	1137.03
1980 07 10 12	55992.27	0.00	493.10	0.00	26.71	26.71	1372.40
1980 07 11 12	55987.20	0.00	499.16	0.00	28.27	28.27	1351.63
1980 07 12 12	55839.67	0.00	513.71	0.00	23.69	23.69	1151.45
1980 07 13 12	55699.14	0.00	461.82	0.00	27.59	27.59	1469.57
1980 07 14 12	55641.60	0.00	514.59	0.00	25.90	25.90	1189.61
1980 07 15 12	55557.30	5.27	377.93	0.00	22.03	22.03	1086.96
1980 07 16 12	55353.54	2.17	473.71	0.00	20.34	20.34	1031.20
1980 07 17 12	55296.00	0.10	453.60	0.00	21.35	21.35	1093.38
1980 07 18 12	55211.69	0.04	478.63	0.00	20.78	20.78	1054.72
1980 07 19 12	54974.45	14.74	361.70	0.00	19.88	19.88	1131.84
1980 07 20 12	54950.40	6.33	275.70	0.00	18.29	18.29	1210.65
1980 07 21 12	54752.52	0.11	427.89	0.00	17.20	17.20	1062.41
1980 07 22 12	54604.80	0.00	492.19	0.00	19.71	19.71	1128.66
1980 07 23 12	54579.25	2.24	381.84	0.00	23.81	23.81	1458.60
1980 07 24 12	54283.25	2.01	334.61	0.00	26.30	26.30	1636.12
1980 07 25 12	54259.20	0.45	507.57	0.00	18.86	18.86	989.02
1980 07 26 12	54014.37	0.04	479.69	0.00	19.77	19.77	1072.96
1980 07 27 12	53913.60	4.33	375.51	0.00	21.56	21.56	1230.57
1980 07 28 12	53766.07	1.78	471.36	0.00	20.46	20.46	1190.48
1980 07 29 12	53568.00	3.84	377.23	0.00	22.75	22.75	1389.48
1980 07 30 12	53483.69	3.14	377.50	0.00	21.39	21.39	1232.91
1980 07 31 12	53222.40	0.64	464.99	0.00	21.68	21.68	1247.35
1980 08 01 12	53196.84	1.38	366.14	0.00	20.34	20.34	1218.79
1980 08 02 12	52876.80	0.57	456.29	0.00	19.38	19.38	1214.57
1980 08 03 12	52875.71	6.46	307.94	0.00	21.98	21.98	1526.25
1980 08 04 12	52531.20	14.56	351.57	0.00	19.29	19.29	1257.67
1980 08 05 12	52530.11	5.24	291.25	0.00	17.84	17.84	1255.79
1980 08 06 12	52185.60	9.22	328.52	0.00	17.31	17.31	1243.49
1980 08 07 12	52160.05	3.79	334.44	0.00	18.47	18.47	1315.36
1980 08 08 12	51840.00	0.11	421.00	0.00	17.21	17.21	1188.07
1980 08 09 12	51814.44	5.86	298.14	0.00	17.71	17.71	1315.10
1980 08 10 12	51494.40	3.47	238.47	0.00	17.44	17.44	1376.78
1980 08 11 12	51346.87	0.82	379.94	0.00	17.75	17.75	1271.24
1980 08 12 12	51148.80	1.58	330.53	0.00	19.82	19.82	1362.28
1980 08 13 12	50903.97	0.59	421.67	0.00	17.37	17.37	1160.14
1980 08 14 12	50803.20	0.00	465.88	0.00	15.99	15.99	1087.66
1980 08 15 12	50481.66	1.73	308.00	0.00	17.94	17.94	1314.48
1980 08 16 12	50457.60	18.18	269.44	0.00	16.40	16.40	1258.59
1980 08 17 12	50112.00	10.14	244.77	0.00	14.25	14.25	1188.55
1980 08 18 12	50110.91	1.22	436.90	0.00	17.66	17.66	1338.54
1980 08 19 12	49766.40	0.00	437.06	0.00	22.40	22.40	1630.98
1980 08 20 12	49618.87	16.74	319.62	0.00	22.47	22.47	1637.76
1980 08 21 12	49420.80	6.90	332.90	0.00	17.87	17.87	1326.69
1980 08 22 12	49080.27	0.18	426.75	0.00	15.53	15.53	1138.00
1980 08 23 12	49075.20	0.34	322.50	0.00	17.39	17.39	1312.42
1980 08 24 12	48729.60	1.81	327.39	0.00	20.09	20.09	1470.16
1980 08 25 12	48704.05	0.70	458.36	0.00	19.98	19.98	1230.45
1980 08 26 12	48384.00	0.00	447.16	0.00	13.49	13.49	879.61
1980 08 27 12	48062.45	0.50	337.46	0.00	12.28	12.28	963.71
1980 08 28 12	48038.40	1.48	313.53	0.00	17.37	17.37	1323.77
1980 08 29 12	47692.80	6.34	324.37	0.00	18.61	18.61	1322.79
1980 08 30 12	47692.80	6.04	317.82	0.00	15.44	15.44	1108.30
1980 08 31 12	47347.20	4.66	277.87	0.00	14.25	14.25	1109.12
1980 09 01 12	47006.67	6.07	265.40	0.00	13.19	13.19	1092.01
1980 09 02 12	47001.60	1.96	413.33	0.00	14.73	14.73	1154.21
1980 09 03 12	46656.00	0.25	295.62	0.00	17.64	17.64	1334.50
1980 09 04 12	46654.91	0.10	413.29	0.00	16.16	16.16	1144.29
1980 09 05 12	46310.40	0.00	445.72	0.00	15.81	15.81	1055.20
1980 09 06 12	45964.80	0.00	434.73	0.00	19.61	19.61	1292.24
1980 09 07 12	45964.80	0.10	400.54	0.00	23.03	23.03	1575.72
1980 09 08 12	45619.20	1.28	307.04	0.00	23.68	23.68	1580.11
1980 09 09 12	45471.67	0.51	423.16	0.00	15.15	15.15	964.83
1980 09 10 12	45273.60	0.00	431.04	0.00	14.62	14.62	971.33
1980 09 11 12	44928.00	5.70	293.16	0.00	18.24	18.24	1289.95
1980 09 12 12	44928.00	9.37	183.46	0.00	15.81	15.81	1247.41
1980 09 13 12	44582.40	2.95	285.94	0.00	11.26	11.26	935.56
1980 09 14 12	44236.80	0.05	365.57	0.00	11.48	11.48	903.41
1980 09 15 12	44236.80	0.01	297.63	0.00	13.19	13.19	1014.30
1980 09 16 12	43891.20	0.98	274.73	0.00	8.79	8.79	795.44
1980 09 17 12	43891.20	2.34	193.37	0.00	9.09	9.09	841.65
1980 09 18 12	43545.60	3.45	226.14	0.00	7.00	7.00	762.46
1980 09 19 12	43200.00	3.59	219.05	0.00	8.73	8.73	866.49
1980 09 20 12	43200.00	3.33	257.22	0.00	11.67	11.67	1002.28
1980 09 21 12	42854.40	12.76	259.66	0.00	14.28	14.28	1072.85
1980 09 22 12	42508.80	5.76	237.55	0.00	9.03	9.03	798.00
1980 09 23 12	42508.80	2.32	258.90	0.00	8.32	8.32	771.65
1980 09 24 12	42163.20	0.87	310.68	0.00	9.38	9.38	798.26
1980 09 25 12	42163.20	0.03	247.24	0.00	7.16	7.16	730.23
1980 09 26 12	41817.60	0.00	370.09	0.00	6.82	6.82	663.20
1980 09 27 12	41472.00	0.00	372.76	0.00	9.13	9.13	735.81
1980 09 28 12	41472.00	0.00	359.57	0.00	13.27	13.27	980.76
1980 09 29 12	41126.40	0.00	331.69	0.00	17.14	17.14	1268.40
1980 09 30 12	40928.33	0.00	339.04	0.00	17.92	17.92	1278.34
1980 10 01 12	40780.80	0.00	340.98	0.00	15.18	15.18	1023.59
1980 10 02 12	40435.20	0.00	329.02	0.00	11.86	11.86	870.08
1980 10 03 12	40435.20	0.00	321.18	0.00	11.23	11.23	877.45
1980 10 04 12	40089.60	0.00	332.65	0.00	12.06	12.06	910.36
1980 10 05 12	39745.09	0.00	326.32	0.00	13.87	13.87	1013.07
1980 10 06 12	39744.00	0.00	330.23	0.00	16.54	16.54	1134.33
1980 10 07 12	39398.40	0.00	328.60	0.00	17.83	17.83	1141.02
1980 10 08 12	39393.33	0.00	328.45	0.00	16.51	16.51	1042.62
1980 10 09 12	39052.80	0.00	314.99	0.00	16.62	16.62	1096.43
1980 10 10 12	38707.20	0.00	229.53	0.00	14.03	14.03	1025.97
1980 10 11 12	38707.20	0.00	315.75	0.00	6.46	6.46	624.37
1980 10 12 12	38361.60	0.02	294.04	0.00	4.05	4.05	511.44
1980 10 13 12	38337.55	0.31	176.10	0.00	4.10	4.10	570.89
1980 10 14 12	38016.00	0.12	274.85	0.00	2.63	2.63	516.28
1980 10 15 12	37695.95	2.97	188.48	0.00	3.62	3.62	575.02
1980 10 16 12	37670.40	17.18	61.61	0.00	3.97	3.97	657.74
1980 10 17 12	37324.80	14.52	100.16	0.00	1.57	1.57	568.08
1980 10 18 12	37319.73	3.27	239.01	0.00	0.05	0.05	476.32
1980 10 19 12	36979.20	0.00	265.20	0.00	5.05	5.05	637.63
1980 10 20 12	36781.13	0.00	263.51	0.00	8.18	8.18	731.09
1980 10 21 12	36633.60	0.79	198.23	0.00	6.97	6.97	675.03
1980 10 22 12	36289.09	13.42	169.76	0.00	5.62	5.62	633.51
1980 10 23 12	36288.00	9.44	99.46	0.00	1.47	1.47	515.06
1980 10 24 12	35942.40	1.67	182.72	0.00	-0.72	-0.72	451.53
1980 10 25 12	35918.34	0.00	149.47	0.00	-0.31	-0.31	446.56
1980 10 26 12	35596.80	0.00	244.92	0.00	-3.80	-3.80	310.07
1980 10 27 12	35496.03	0.00	248.17	0.00	-3.99	-3.99	290.62
1980 10 28 12	35251.20	0.11	197.32	0.00	-2.11	-2.11	354.03
1980 10 29 12	35053.13	0.04	258.91	0.00	-1.25	-1.25	400.93
1980 10 30 12	34905.60	0.00	196.20	0.00	3.59	3.59	586.03
1980 10 31 12	34585.56	0.00	223.38	0.00	3.57	3.57	564.22
1980 11 01 12	34560.00	0.00	219.41	0.00	3.84	3.84	585.39
1980 11 02 12	34239.95	0.00	221.83	0.00	7.44	7.44	744.22
1980 11 03 12	34214.40	0.00	202.83	0.00	9.22	9.22	801.76
1980 11 04 12	33869.89	0.00	220.08	0.00	5.79	5.79	635.56
1980 11 05 12	33868.80	0.00	228.88	0.00	5.88	5.88	623.23
1980 11 06 12	33524.29	0.00	186.57	0.00	8.19	8.19	744.59
1980 11 07 12	33523.20	0.70	138.17	0.00	5.18	5.18	664.84
1980 11 08 12	33203.16	2.14	129.45	0.00	5.91	5.91	695.59
1980 11 09 12	33177.60	0.76	191.36	0.00	1.56	1.56	491.69
1980 11 10 12	32916.31	0.00	122.31	0.00	-0.35	-0.35	454.29
1980 11 11 12	32832.00	0.94	114.95	0.00	0.37	0.37	510.12
1980 11 12 12	32633.93	5.63	85.87	0.00	1.69	1.69	555.55
1980 11 13 12	32486.40	2.25	85.08	0.00	-0.57	-0.57	461.20
1980 11 14 12	32385.63	0.04	201.48	0.00	-4.91	-4.91	293.85
1980 11 15 12	32140.80	0.00	192.09	0.00	-4.49	-4.49	286.54
1980 11 16 12	32116.75	0.00	160.89	0.00	-2.63	-2.63	346.01
1980 11 17 12	31820.75	0.00	194.32	0.00	-3.82	-3.82	313.38
1980 11 18 12	31795.20	0.00	155.64	0.00	-0.87	-0.87	410.07
1980 11 19 12	31647.48	0.90	122.34	0.00	0.12	0.12	455.09
1980 11 20 12	31449.60	1.32	124.19	0.00	-0.02	-0.02	445.67
1980 11 21 12	31425.54	0.39	165.56	0.00	1.08	1.08	482.13
1980 11 22 12	31188.31	0.00	151.79	0.00	2.12	2.12	506.78
1980 11 23 12	31104.00	0.00	159.81	0.00	-2.18	-2.18	359.70
1980 11 24 12	31046.46	0.00	169.81	0.00	-3.86	-3.86	304.44
1980 11 25 12	30842.71	0.00	177.26	0.00	-3.44	-3.44	312.69
1980 11 26 12	30758.40	0.00	148.51	0.00	-0.51	-0.51	404.91
1980 11 27 12	30700.86	0.01	168.00	0.00	-2.29	-2.29	360.51
1980 11 28 12	30560.33	0.00	146.15	0.00	0.79	0.79	458.32
1980 11 29 12	30412.80	0.00	163.46	0.00	-0.44	-0.44	401.96
1980 11 30 12	30407.73	0.00	149.89	0.00	-1.69	-1.69	343.42
1980 12 01 12	30312.03	0.00	176.44	0.00	-11.10	-11.10	145.81
1980 12 02 12	30151.51	0.30	152.22	0.00	-15.86	-15.86	99.50
1980 12 03 12	30067.20	0.34	163.31	0.00	-13.02	-13.02	151.83
1980 12 04 12	30062.13	0.09	200.20	0.00	-7.43	-7.43	227.41
1980 12 05 12	30009.66	0.00	183.63	0.00	-5.46	-5.46	254.21
1980 12 06 12	29869.13	0.01	190.57	0.00	-11.52	-11.52	150.98
1980 12 07 12	29747.15	0.25	153.06	0.00	-16.39	-16.39	99.45
1980 12 08 12	29721.60	0.23	169.31	0.00	-15.53	-15.53	104.35
1980 12 09 12	29721.60	0.74	168.43	0.00	-13.50	-13.50	111.53
1980 12 10 12	29697.54	0.29	131.02	0.00	-17.34	-17.34	92.69
1980 12 11 12	29620.83	0.00	196.58	0.00	-16.38	-16.38	114.76
1980 12 12 12	29573.88	0.00	211.07	0.00	-7.81	-7.81	178.32
1980 12 13 12	29523.53	0.00	211.72	0.00	-6.41	-6.41	165.36
1980 12 14 12	29460.31	0.00	190.43	0.00	-5.16	-5.16	230.30
1980 12 15 12	29401.56	0.00	184.16	0.00	-3.10	-3.10	333.69
1980 12 16 12	29377.09	0.05	132.21	0.00	0.16	0.16	451.47
1980 12 17 12	29377.09	0.02	140.93	0.00	0.63	0.63	441.54
1980 12 18 12	29376.00	0.00	177.00	0.00	-8.26	-8.26	184.11
1980 12 19 12	29376.00	0.00	119.04	0.00	-16.72	-16.72	88.42
1980 12 20 12	29376.00	0.00	151.30	0.00	-19.30	-19.30	82.76
1980 12 21 12	29376.00	2.20	137.33	0.00	-15.18	-15.18	124.79
1980 12 22 12	29377.09	2.12	88.68	0.00	-11.10	-11.10	185.28
